job_id,num_qubits,depth,priority,arrival_time,num_shots,req_iterations,cpu_units,mem_bw
170,17,8,2,111.1588,2900,7,10,20
171,18,12,2,112.1278,4000,3,10,20
172,20,17,2,112.7997,1900,3,10,20
173,15,15,2,112.9017,4800,3,10,20
174,6,14,2,113.0098,3900,3,5,10
175,4,17,2,113.8437,1000,7,4,8
176,3,14,2,113.8773,2900,6,4,6
177,14,12,2,114.8654,3700,4,9,19
178,15,8,2,116.4193,2800,3,10,20
179,7,10,2,116.4218,1300,7,6,11
180,15,12,2,116.7463,1200,3,10,20
181,16,20,2,119.5569,4700,3,10,20
182,14,6,2,119.6338,2200,7,9,19
183,10,13,2,120.0611,3800,7,7,14
184,7,9,2,121.9344,2900,3,6,11
185,11,14,2,122.0895,3400,5,8,15
186,18,9,2,122.3643,3200,3,10,20
187,11,6,2,122.586,1000,3,8,15
188,5,12,2,123.2889,3100,7,5,9
189,8,16,2,123.5921,2400,4,6,12
190,5,18,2,124.7809,3700,5,5,9
191,18,13,2,126.0805,2900,7,10,20
192,20,11,2,126.374,4100,5,10,20
193,18,12,2,126.7437,2200,6,10,20
194,13,9,2,127.3495,4300,7,9,18
195,19,9,2,128.1974,3500,5,10,20
196,5,6,2,128.256,3500,7,5,9
197,4,20,2,128.5705,4500,7,4,8
198,17,19,2,129.0808,3900,4,10,20
199,12,18,2,130.9485,3100,6,8,17
200,7,16,2,132.2401,3900,6,6,11
201,18,5,2,132.7681,3700,5,10,20
202,9,10,2,132.9262,5000,5,7,13
203,11,10,2,132.9521,1200,5,8,15
204,5,12,2,134.7412,2800,6,5,9
205,5,20,2,135.5538,4600,5,5,9
206,10,17,2,136.3649,1200,6,7,14
207,19,16,2,136.6161,3300,6,10,20
208,11,17,2,136.6895,3400,7,8,15
209,18,13,2,136.99,4100,6,10,20
210,13,13,2,137.036,3400,5,9,18
211,20,14,2,137.2269,3100,6,10,20
212,19,14,2,137.532,2000,6,10,20
213,4,16,2,138.2376,1900,7,4,8
214,18,10,2,138.7397,4500,7,10,20
215,17,10,2,138.7629,4700,3,10,20
216,4,12,2,138.9409,2000,4,4,8
217,20,15,2,140.4428,4900,7,10,20
218,7,8,2,140.6269,2300,4,6,11
219,10,20,2,141.896,3800,5,7,14
220,10,16,2,141.9428,3100,7,7,14
221,18,12,2,142.044,3700,5,10,20
222,17,13,2,142.1674,3200,5,10,20
223,18,20,2,142.6978,1200,7,10,20
224,20,9,2,143.1287,1000,4,10,20
225,16,15,2,143.5591,2000,5,10,20
226,6,5,2,143.6363,4400,3,5,10
227,18,7,2,144.9494,2200,7,10,20
228,5,10,2,144.9787,2500,6,5,9
229,12,11,2,145.1324,2100,3,8,17
230,15,16,2,145.699,1600,6,10,20
231,16,17,2,147.7998,3400,3,10,20
232,11,18,2,149.4212,3600,7,8,15
233,18,9,2,149.7371,3600,5,10,20
234,4,13,2,151.8161,3900,4,4,8
235,8,17,2,151.9949,2200,5,6,12
236,16,11,2,153.3734,2500,7,10,20
237,20,7,2,153.4706,4100,5,10,20
238,12,8,2,154.2543,2000,7,8,17
239,13,9,2,154.5113,1200,5,9,18
240,5,8,2,154.693,2000,7,5,9
241,12,17,2,155.1081,3800,5,8,17
242,18,11,2,156.2536,1900,4,10,20
243,15,18,2,157.0901,1400,3,10,20
244,3,5,2,157.3659,1600,7,4,6
245,12,19,2,158.5224,4200,4,8,17
246,10,19,2,160.5833,3500,4,7,14
247,16,7,2,160.6744,3700,5,10,20
248,19,11,2,160.8167,2300,5,10,20
249,7,19,2,160.9473,2500,4,6,11
250,19,15,2,161.1571,3800,3,10,20
251,9,9,2,161.2164,4200,7,7,13
252,17,18,2,161.3118,3000,3,10,20
253,12,13,2,163.2515,4100,4,8,17
254,4,8,2,163.5619,2700,3,4,8
255,11,11,2,163.585,2100,7,8,15
256,7,13,2,164.181,3500,4,6,11
257,10,18,2,165.6088,1100,4,7,14
258,12,16,2,166.4439,2900,7,8,17
259,6,16,2,167.8459,1800,3,5,10
260,10,17,2,169.6809,3000,6,7,14
261,9,12,2,170.1006,1400,4,7,13
262,3,10,2,170.1461,3800,6,4,6
263,7,12,2,170.4399,4000,4,6,11
264,16,15,2,170.793,3900,6,10,20
265,4,20,2,171.3988,3100,7,4,8
266,20,11,2,173.1528,1500,6,10,20
267,19,5,2,173.4959,5000,5,10,20
268,12,20,2,177.2349,1000,4,8,17
269,5,7,2,177.9569,3300,3,5,9
270,11,5,2,178.3199,4600,7,8,15
271,11,5,2,178.5968,4800,7,8,15
272,19,5,2,179.4827,2500,6,10,20
273,11,20,2,180.3979,4000,7,8,15
274,3,6,2,181.4082,1000,7,4,6
275,7,17,2,182.9501,1700,3,6,11
276,8,8,2,183.4328,2900,7,6,12
277,19,18,2,184.1526,2600,5,10,20
278,8,11,2,184.8993,2100,6,6,12
279,13,8,2,185.0844,2000,7,9,18
280,5,12,2,185.3604,4100,3,5,9
281,4,5,2,186.6226,3700,5,4,8
282,3,5,2,187.0468,4300,4,4,6
283,20,18,2,187.4182,1400,4,10,20
284,8,20,2,189.3104,4900,3,6,12
285,13,14,2,192.2359,3900,7,9,18
286,11,19,2,192.4881,4700,7,8,15
287,7,12,2,192.7195,4500,7,6,11
288,17,19,2,193.4177,3800,6,10,20
289,11,7,2,193.5274,3600,5,8,15
290,15,11,2,193.5657,1300,7,10,20
291,19,11,2,194.034,1900,7,10,20
292,20,8,2,195.5489,4100,5,10,20
293,16,17,2,196.2567,4600,7,10,20
294,6,6,2,197.5385,3900,3,5,10
295,20,11,2,198.3664,3300,3,10,20
296,13,9,2,202.9366,4200,4,9,18
297,19,15,2,203.2985,1400,6,10,20
298,12,16,2,203.3101,4500,5,8,17
299,13,15,2,203.3888,1500,5,9,18
300,16,14,2,203.7769,3700,7,10,20
301,8,12,2,204.345,2600,5,6,12
302,10,12,2,204.8298,4500,3,7,14
303,15,19,2,205.2469,1300,3,10,20
304,17,9,2,207.2034,1200,3,10,20
305,5,18,2,207.3711,4600,7,5,9
306,10,11,2,209.119,4500,5,7,14
307,16,9,2,209.881,3900,5,10,20
308,10,16,2,210.0508,3600,5,7,14
309,9,6,2,210.2783,3500,5,7,13
310,6,16,2,210.4857,1800,6,5,10
311,8,14,2,211.4397,2900,6,6,12
312,13,9,2,212.1568,4100,6,9,18
313,4,14,2,213.167,2000,4,4,8
314,4,7,2,214.9915,2400,7,4,8
315,16,20,2,215.8673,4900,6,10,20
316,13,19,2,215.9646,1100,4,9,18
317,17,13,2,216.0953,2100,3,10,20
318,16,16,2,217.7063,3500,4,10,20
319,18,11,2,217.9739,3600,7,10,20
320,9,19,2,218.0279,2200,6,7,13
321,20,18,2,218.4508,4200,7,10,20
322,19,16,2,219.0495,2100,4,10,20
323,18,19,2,221.225,2700,6,10,20
324,14,14,2,222.4816,4100,6,9,19
325,11,19,2,222.8157,4600,4,8,15
326,8,11,2,223.4127,3500,7,6,12
327,8,18,2,224.1642,4300,3,6,12
328,19,7,2,224.2704,2300,6,10,20
329,16,6,2,224.3597,2800,4,10,20
330,7,19,2,225.0113,1800,7,6,11
331,16,16,2,227.5306,4400,6,10,20
332,13,12,2,228.3802,2300,3,9,18
333,3,12,2,228.7366,1000,3,4,6
334,9,6,2,230.0781,3300,7,7,13
335,3,6,2,230.3714,1900,5,4,6
336,15,8,2,231.4308,4500,4,10,20
337,6,11,2,231.8947,1500,5,5,10
338,20,9,2,232.0926,4600,3,10,20
339,7,8,2,233.3658,3600,6,6,11
340,19,19,2,233.6124,4300,7,10,20
341,20,11,2,233.8463,4300,5,10,20
342,13,16,2,235.1149,3500,3,9,18
343,8,14,2,235.4769,1400,6,6,12
344,20,7,2,235.6685,2000,6,10,20
345,11,8,2,236.1211,5000,4,8,15
346,6,17,2,236.6567,2600,3,5,10
347,17,20,2,238.5765,4800,7,10,20
348,10,19,2,239.1191,3100,3,7,14
349,13,8,2,239.69,2800,5,9,18
350,5,20,2,240.2285,5000,5,5,9
351,4,14,2,240.5558,4300,6,4,8
352,6,12,2,242.1997,1400,7,5,10
353,12,14,2,242.4433,2600,6,8,17
354,8,11,2,242.583,3400,6,6,12
355,7,12,2,243.338,3500,3,6,11
356,6,5,2,243.4603,3900,4,5,10
357,10,20,2,244.129,2800,3,7,14
358,15,10,2,244.6933,3500,5,10,20
359,3,10,2,244.6983,4900,4,4,6
360,4,11,2,244.6992,2900,5,4,8
361,19,17,2,245.6392,2000,4,10,20
362,6,15,2,246.3038,1300,7,5,10
363,9,18,2,246.4605,2000,6,7,13
364,10,18,2,248.117,1000,6,7,14
365,20,20,2,248.6895,3100,4,10,20
366,6,17,2,250.0171,4500,4,5,10
367,17,9,2,250.9288,1500,7,10,20
368,4,9,2,250.9823,4100,5,4,8
369,9,18,2,252.981,3300,3,7,13
370,7,20,2,252.9978,3700,7,6,11
371,7,19,2,253.3827,2900,7,6,11
372,13,20,2,253.7744,1200,4,9,18
373,16,20,2,255.1126,2300,7,10,20
374,13,12,2,255.4198,1800,4,9,18
375,17,20,2,256.5756,1900,7,10,20
376,3,14,2,257.1697,2100,7,4,6
377,8,17,2,257.2331,2600,5,6,12
378,5,10,2,258.3395,2600,6,5,9
379,4,19,2,258.4072,3000,5,4,8
380,4,14,2,259.8191,1600,3,4,8
381,20,5,2,260.0278,4700,6,10,20
382,9,13,2,261.2203,4600,5,7,13
383,10,10,2,263.0747,1800,7,7,14
384,11,12,2,263.5935,2900,6,8,15
385,17,13,2,263.9059,2900,6,10,20
386,11,16,2,264.3957,2100,4,8,15
387,14,7,2,265.5374,1300,5,9,19
388,15,12,2,265.9072,4600,3,10,20
389,8,19,2,266.9887,2000,3,6,12
390,14,13,2,267.2534,3700,4,9,19
391,17,6,2,268.377,3700,5,10,20
392,20,11,2,269.028,5000,3,10,20
393,6,19,2,269.6143,2500,4,5,10
394,12,16,2,271.2707,1000,7,8,17
395,4,6,2,271.4958,4200,6,4,8
396,20,19,2,271.5814,1900,6,10,20
397,10,16,2,271.9214,2900,6,7,14
398,8,9,2,272.834,4700,3,6,12
399,15,16,2,273.128,4500,4,10,20
400,15,6,2,273.2456,4500,3,10,20
401,8,16,2,273.4666,1800,6,6,12
402,4,12,2,273.5442,1900,3,4,8
403,18,20,2,274.1871,4800,7,10,20
404,16,9,2,275.6227,3400,6,10,20
405,12,7,2,276.7161,3100,4,8,17
406,4,5,2,277.2136,1800,4,4,8
407,10,19,2,278.6342,2300,6,7,14
408,20,11,2,278.9402,2800,3,10,20
409,11,8,2,279.187,3600,5,8,15
410,5,18,2,279.4092,2400,4,5,9
411,5,20,2,279.8287,1900,4,5,9
412,3,6,2,281.3357,1000,7,4,6
413,6,14,2,283.211,1200,5,5,10
414,3,14,2,284.1694,2700,6,4,6
415,5,19,2,284.8783,4600,6,5,9
416,5,13,2,284.9306,4600,4,5,9
417,5,16,2,285.2167,5000,7,5,9
418,4,11,2,286.6133,2300,3,4,8
419,15,6,2,288.2239,4200,4,10,20
420,7,15,2,288.3604,4500,3,6,11
421,3,6,2,288.8875,4900,7,4,6
422,14,17,2,289.4107,3800,6,9,19
423,7,7,2,289.8293,2200,7,6,11
424,4,18,2,290.8354,1100,4,4,8
425,15,7,2,292.2512,2600,5,10,20
426,3,18,2,294.1089,1300,6,4,6
427,10,16,2,294.1223,4100,6,7,14
428,4,17,2,294.269,4600,3,4,8
429,9,16,2,294.6666,1300,5,7,13
430,20,20,2,296.5446,3000,7,10,20
431,3,16,2,296.6067,4700,5,4,6
432,9,16,2,297.2806,4900,5,7,13
433,10,15,2,298.7176,1400,6,7,14
434,11,20,2,298.8518,2600,6,8,15
435,18,15,2,298.9141,2100,5,10,20
436,10,11,2,299.8553,2200,4,7,14
437,10,8,2,299.9589,2600,7,7,14
438,12,16,2,300.2884,1300,5,8,17
439,5,20,2,300.9692,2800,3,5,9
440,6,6,2,301.9632,1800,4,5,10
441,3,12,2,302.0245,2300,6,4,6
442,11,20,2,302.1416,1500,3,8,15
443,11,18,2,302.4017,4300,7,8,15
444,4,10,2,304.0703,3600,3,4,8
445,17,6,2,304.9551,2200,4,10,20
446,4,7,2,305.0473,2700,3,4,8
447,14,8,2,305.1113,5000,7,9,19
448,16,6,2,305.4396,1500,5,10,20
449,13,15,2,305.5386,3300,3,9,18
450,16,19,2,306.1789,4100,6,10,20
451,10,6,2,306.5224,1200,6,7,14
452,13,13,2,306.6676,1700,7,9,18
453,17,14,2,307.233,4000,3,10,20
454,11,12,2,307.7193,4200,5,8,15
455,19,18,2,308.351,1200,6,10,20
456,19,9,2,308.4022,2700,6,10,20
457,9,14,2,308.7807,1700,5,7,13
458,7,12,2,309.0202,1800,4,6,11
459,15,20,2,310.0033,2900,4,10,20
460,3,16,2,310.4215,1600,3,4,6
461,5,20,2,310.4857,1800,7,5,9
462,9,10,2,311.1154,3600,4,7,13
463,3,7,2,311.7295,3400,3,4,6
464,15,13,2,311.8176,1600,3,10,20
465,3,15,2,312.3491,1000,4,4,6
466,4,7,2,312.6274,4100,7,4,8
467,9,9,2,313.1746,1000,5,7,13
468,8,12,2,313.9126,1700,6,6,12
469,9,6,2,314.183,4300,6,7,13
470,8,16,2,314.6208,3500,4,6,12
471,18,19,2,315.1449,4400,5,10,20
472,20,20,2,316.2076,1900,3,10,20
473,12,11,2,318.5053,3900,5,8,17
474,4,9,2,319.1892,1100,4,4,8
475,20,19,2,319.4241,4800,5,10,20
476,9,14,2,320.6116,3000,5,7,13
477,15,20,2,321.5621,4300,4,10,20
478,19,5,2,321.6673,1500,7,10,20
479,16,10,2,322.1626,1200,3,10,20
480,14,14,2,322.2917,2100,6,9,19
481,8,12,2,322.2962,2700,5,6,12
482,8,20,2,322.3749,3800,6,6,12
483,20,10,2,322.8401,3600,6,10,20
484,12,10,2,323.5817,2700,6,8,17
485,4,5,2,323.8688,2500,6,4,8
486,4,19,2,324.7017,3100,6,4,8
487,13,13,2,325.0632,3600,7,9,18
488,15,16,2,326.0103,1800,6,10,20
489,16,12,2,326.8393,1400,6,10,20
490,17,5,2,327.5062,3300,5,10,20
491,6,17,2,328.4884,1900,7,5,10
492,13,18,2,328.5201,1600,3,9,18
493,14,7,2,328.8841,1700,5,9,19
494,3,14,2,329.2661,2600,3,4,6
495,4,19,2,329.3088,2200,3,4,8
496,5,13,2,329.6782,2600,3,5,9
497,13,18,2,329.7569,4700,4,9,18
498,17,5,2,330.0646,3900,7,10,20
499,14,16,2,330.6079,2300,6,9,19
500,8,16,2,331.4287,3200,4,6,12
501,11,19,2,331.7364,4000,7,8,15
502,3,20,2,332.1814,2400,6,4,6
503,7,14,2,332.4216,2600,4,6,11
504,6,16,2,333.3265,1800,5,5,10
505,5,8,2,333.6805,4100,3,5,9
506,14,19,2,333.7664,4800,7,9,19
507,10,8,2,334.0021,1100,4,7,14
508,13,8,2,334.0217,2300,5,9,18
509,8,7,2,335.8049,1400,5,6,12
510,7,16,2,336.1852,2800,5,6,11
511,17,6,2,336.5268,3100,3,10,20
512,3,16,2,338.9845,2300,5,4,6
513,17,15,2,339.6362,1200,3,10,20
514,18,16,2,340.1251,3000,4,10,20
515,14,8,2,341.313,1200,5,9,19
516,14,20,2,341.4521,3600,4,9,19
517,9,7,2,341.5087,1400,7,7,13
518,10,11,2,342.7549,1000,5,7,14
519,4,10,2,342.8195,4100,5,4,8
520,18,20,2,343.1373,3900,4,10,20
521,16,12,2,343.9422,5000,7,10,20
522,15,20,2,344.3882,4100,7,10,20
523,13,17,2,344.4348,4300,3,9,18
524,13,20,2,344.4538,2100,5,9,18
525,14,6,2,344.6137,2800,3,9,19
526,9,15,2,345.5708,1200,7,7,13
527,9,18,2,346.1344,4800,3,7,13
528,12,18,2,346.1522,1400,5,8,17
529,18,6,2,347.3522,4600,6,10,20
530,18,16,2,347.3621,3900,4,10,20
531,9,19,2,348.1231,1700,6,7,13
532,10,15,2,348.18,1300,6,7,14
533,6,5,2,349.6555,1500,7,5,10
534,7,9,2,350.8365,1100,7,6,11
535,9,12,2,351.7056,5000,7,7,13
536,6,17,2,352.0415,2600,6,5,10
537,12,7,2,352.8698,4400,3,8,17
538,18,9,2,353.0818,1400,3,10,20
539,9,14,2,353.4243,1200,7,7,13
540,9,14,2,353.7542,2000,3,7,13
541,10,10,2,354.3757,4400,5,7,14
542,18,14,2,354.895,2600,6,10,20
543,10,6,2,355.1965,2000,5,7,14
544,12,7,2,355.2733,2600,5,8,17
545,17,18,2,356.0276,1600,6,10,20
546,7,14,2,356.5389,2600,5,6,11
547,6,17,2,357.5803,1600,4,5,10
548,14,18,2,359.1016,1600,7,9,19
549,12,11,2,359.139,1100,7,8,17
550,19,9,2,360.399,1700,6,10,20
551,6,12,2,360.8642,2100,3,5,10
552,7,16,2,360.8872,4000,3,6,11
553,9,19,2,361.0238,4000,3,7,13
554,14,13,2,361.036,2400,3,9,19
555,4,19,2,361.8875,2700,5,4,8
556,17,15,2,362.1163,3900,4,10,20
557,6,5,2,363.6454,3500,3,5,10
558,12,10,2,363.8382,2800,7,8,17
559,19,16,2,364.0334,2800,5,10,20
560,17,20,2,364.4422,2600,3,10,20
561,11,18,2,365.4938,1700,7,8,15
562,20,13,2,367.735,3900,6,10,20
563,16,7,2,369.5979,3700,3,10,20
564,15,5,2,369.9211,2900,5,10,20
565,3,17,2,370.1604,3600,3,4,6
566,9,13,2,370.3159,1000,4,7,13
567,19,6,2,371.7755,1500,6,10,20
568,17,13,2,372.4571,3900,4,10,20
569,19,8,2,372.7188,1600,6,10,20
570,17,11,2,373.2265,1900,5,10,20
571,10,15,2,373.3646,1700,5,7,14
572,20,7,2,374.0307,1300,6,10,20
573,4,19,2,374.7553,1300,7,4,8
574,7,20,2,375.2449,4200,4,6,11
575,6,14,2,375.4273,5000,4,5,10
576,6,13,2,375.5851,4800,5,5,10
577,19,16,2,376.367,1400,4,10,20
578,11,12,2,378.165,3700,7,8,15
579,17,18,2,380.5598,4300,7,10,20
580,4,6,2,380.76,3300,4,4,8
581,7,8,2,381.9631,3700,7,6,11
582,9,8,2,382.5939,2900,7,7,13
583,15,11,2,382.7475,3000,4,10,20
584,19,6,2,383.3101,4000,5,10,20
585,18,13,2,384.8218,3600,6,10,20
586,10,5,2,384.9149,1600,6,7,14
587,4,13,2,385.4261,2900,4,4,8
588,10,14,2,385.7602,3700,7,7,14
589,16,16,2,386.4027,2100,5,10,20
590,5,17,2,386.8594,3200,4,5,9
591,15,16,2,388.9769,2700,5,10,20
592,12,11,2,389.1509,3700,7,8,17
593,20,10,2,390.7899,2500,7,10,20
594,15,17,2,391.0573,1900,4,10,20
595,13,19,2,391.9563,2000,7,9,18
596,20,10,2,392.7215,2300,6,10,20
597,13,12,2,394.1273,2600,7,9,18
598,6,12,2,394.5186,4300,3,5,10
599,4,20,2,394.6741,2400,6,4,8
600,15,18,2,397.5466,1600,4,10,20
601,3,17,2,397.7913,1800,7,4,6
602,12,10,2,397.8561,4900,7,8,17
603,4,17,2,397.9232,2900,4,4,8
604,16,15,2,398.2804,4400,7,10,20
605,11,17,2,399.7456,1000,6,8,15
606,10,8,2,400.1439,3800,7,7,14
607,17,20,2,400.319,4600,7,10,20
608,15,19,2,400.8298,3500,6,10,20
609,19,7,2,400.9351,2400,7,10,20
610,9,10,2,401.3395,4800,6,7,13
611,6,11,2,401.8119,4400,6,5,10
612,5,18,2,402.2423,3800,5,5,9
613,19,12,2,402.4356,1700,5,10,20
614,12,8,2,402.511,3400,4,8,17
615,3,19,2,403.0937,3900,4,4,6
616,17,12,2,403.2209,4700,6,10,20
617,11,5,2,404.4321,2300,4,8,15
618,7,10,2,405.1089,1900,7,6,11
619,5,12,2,405.4882,1900,4,5,9
620,11,11,2,406.9922,1300,5,8,15
621,6,20,2,407.1076,4600,7,5,10
622,9,20,2,407.4261,4200,7,7,13
623,16,20,2,407.4729,4600,4,10,20
624,7,10,2,407.6853,1200,7,6,11
625,12,11,2,409.7428,3200,6,8,17
626,13,17,2,409.7908,3700,6,9,18
627,19,19,2,409.9103,5000,6,10,20
628,17,18,2,410.4657,2600,7,10,20
629,20,11,2,410.9465,1400,6,10,20
630,18,5,2,411.8442,4200,5,10,20
631,20,12,2,411.8557,2500,6,10,20
632,9,5,2,412.3698,1500,7,7,13
633,11,17,2,413.9109,4000,3,8,15
