job_id,num_qubits,depth,priority,arrival_time,num_shots,req_iterations,cpu_units,mem_bw
141,24,11,2,97.632,3900,7,10,20
142,25,15,2,97.6644,3800,10,10,20
143,22,12,2,98.5958,4100,7,10,20
144,10,17,2,98.9122,3300,10,7,14
145,23,17,2,99.0572,3000,10,10,20
146,19,15,2,99.0935,4400,6,10,20
147,24,13,2,99.6171,3100,9,10,20
148,25,15,2,100.1301,4800,8,10,20
149,17,12,2,100.2373,4700,10,10,20
150,24,12,2,100.4588,4500,8,10,20
151,22,14,2,101.5107,3300,9,10,20
152,18,12,2,102.548,4000,9,10,20
153,23,18,2,103.2345,4300,10,10,20
154,10,20,2,103.6202,4500,6,7,14
155,12,17,2,103.9233,4000,9,8,17
156,22,18,2,104.2122,3800,8,10,20
157,16,15,2,104.3764,3800,6,10,20
158,17,18,2,105.2567,3900,10,10,20
159,13,20,2,106.2055,3600,6,9,18
160,21,11,2,106.9048,4400,8,10,20
161,14,15,2,107.3379,4600,9,9,19
162,11,10,2,107.7069,3200,7,8,15
163,17,10,2,107.9277,4300,6,10,20
164,11,13,2,108.0617,4900,6,8,15
165,23,20,2,108.7311,4400,9,10,20
166,16,10,2,109.0026,4300,8,10,20
167,11,12,2,110.383,5000,10,8,15
168,22,15,2,111.1733,3200,10,10,20
169,18,11,2,111.3405,3100,7,10,20
170,20,18,2,111.3963,4000,6,10,20
171,10,12,2,112.0043,3100,8,7,14
172,19,16,2,112.4502,4300,6,10,20
173,13,10,2,112.8652,3700,9,9,18
174,22,20,2,113.7282,4200,7,10,20
175,22,18,2,114.6988,4900,8,10,20
176,14,19,2,117.0648,3900,6,9,19
177,22,15,2,119.4765,3300,9,10,20
178,19,15,2,119.4936,3800,8,10,20
179,23,20,2,119.9695,3800,9,10,20
180,20,14,2,120.1135,4800,8,10,20
181,12,19,2,120.677,3800,6,8,17
182,22,10,2,121.2333,4800,7,10,20
183,16,16,2,122.084,3200,8,10,20
184,24,11,2,122.6201,4000,6,10,20
185,24,18,2,124.1696,4900,10,10,20
186,24,20,2,126.3613,4100,8,10,20
187,25,10,2,126.39,4400,6,10,20
188,21,18,2,127.4307,4200,10,10,20
189,20,10,2,127.4519,4800,6,10,20
190,16,17,2,127.533,3500,7,10,20
191,18,11,2,128.0547,3500,8,10,20
192,24,13,2,128.4282,3000,6,10,20
193,12,10,2,128.5647,4500,10,8,17
194,16,13,2,130.0339,4700,7,10,20
195,10,12,2,130.3747,4600,6,7,14
196,14,15,2,130.3912,4200,6,9,19
197,17,14,2,130.8302,4700,6,10,20
198,22,12,2,132.8501,3300,10,10,20
199,11,19,2,132.9237,3300,9,8,15
200,13,20,2,133.6413,3300,10,9,18
201,15,11,2,133.8459,3300,7,10,20
202,13,15,2,134.2566,3400,8,9,18
203,25,11,2,137.0641,3200,10,10,20
204,10,20,2,137.0856,4500,9,7,14
205,18,13,2,137.2238,3400,8,10,20
206,20,18,2,137.9619,4400,9,10,20
207,22,12,2,138.1728,4900,6,10,20
208,13,16,2,138.371,3300,6,9,18
209,25,18,2,138.9763,3800,7,10,20
210,11,12,2,139.2718,3600,6,8,15
211,24,13,2,139.3093,4800,7,10,20
212,17,19,2,139.7979,3300,7,10,20
213,25,16,2,139.9608,3800,7,10,20
214,23,17,2,140.0556,3300,7,10,20
215,25,16,2,140.7089,5000,7,10,20
216,13,10,2,142.7388,3900,10,9,18
217,17,15,2,143.3717,3300,6,10,20
218,21,11,2,145.404,3400,7,10,20
219,18,13,2,145.5971,3700,10,10,20
220,23,13,2,146.6646,4100,8,10,20
221,23,19,2,147.481,5000,10,10,20
222,15,12,2,147.64,3000,8,10,20
223,19,10,2,147.8809,4700,7,10,20
224,13,16,2,149.6426,3900,10,9,18
225,17,12,2,150.9905,4600,8,10,20
226,19,19,2,151.4911,4200,10,10,20
227,12,16,2,151.963,3200,7,8,17
228,24,18,2,152.0934,3900,9,10,20
229,17,14,2,152.8704,3100,10,10,20
230,11,17,2,153.3423,3600,9,8,15
231,21,17,2,154.3711,4400,6,10,20
232,23,10,2,155.2829,3400,10,10,20
233,16,12,2,156.1955,3100,7,10,20
234,13,16,2,156.3713,3500,10,9,18
235,19,19,2,158.0254,3700,9,10,20
236,16,19,2,158.4699,3800,7,10,20
237,22,14,2,159.669,4900,6,10,20
238,20,15,2,160.8414,3600,9,10,20
239,10,19,2,161.0674,3500,7,7,14
240,13,19,2,161.4507,3800,6,9,18
241,12,10,2,162.6193,4600,8,8,17
242,25,16,2,162.8267,4200,8,10,20
243,20,12,2,165.3305,4300,7,10,20
244,10,16,2,165.6023,4000,8,7,14
245,18,11,2,165.7071,4700,8,10,20
246,25,18,2,165.8658,4000,6,10,20
247,24,16,2,166.6918,4000,6,10,20
248,11,19,2,168.9016,3400,6,8,15
249,20,17,2,169.1405,4700,8,10,20
250,21,12,2,169.2556,4000,8,10,20
251,14,11,2,169.7855,4700,9,9,19
252,10,19,2,169.8066,4900,8,7,14
253,18,17,2,170.2619,4800,10,10,20
254,19,14,2,170.294,4300,9,10,20
255,10,20,2,172.0499,3500,10,7,14
256,13,14,2,172.9496,4400,9,9,18
257,20,15,2,173.2775,3600,7,10,20
258,22,20,2,177.0772,3800,7,10,20
259,24,20,2,177.1561,4200,7,10,20
260,20,20,2,177.238,4800,7,10,20
261,18,10,2,177.9924,4500,9,10,20
262,23,15,2,179.3277,3500,8,10,20
263,17,18,2,179.457,3600,9,10,20
264,18,16,2,181.0623,4800,7,10,20
265,15,13,2,181.9713,4000,6,10,20
266,13,12,2,181.9932,3100,6,9,18
267,25,12,2,182.2063,4500,10,10,20
268,19,14,2,182.3488,4800,7,10,20
269,12,17,2,182.6649,4700,9,8,17
270,17,19,2,182.8349,3900,6,10,20
271,18,10,2,184.8816,4300,8,10,20
272,19,18,2,184.9277,3100,7,10,20
273,24,11,2,185.265,4300,8,10,20
274,21,12,2,185.5571,4500,6,10,20
275,10,18,2,185.9205,4600,10,7,14
276,20,15,2,186.2688,3100,10,10,20
277,25,12,2,186.7095,3300,10,10,20
278,25,11,2,187.695,3000,8,10,20
279,10,19,2,187.8102,5000,7,7,14
280,20,13,2,187.9472,4100,10,10,20
281,11,15,2,189.5644,3500,10,8,15
282,25,18,2,189.5701,4900,10,10,20
283,17,17,2,189.7284,3900,10,10,20
284,11,16,2,191.4262,3300,8,8,15
285,11,16,2,191.685,3200,6,8,15
286,24,14,2,192.3865,3100,10,10,20
287,17,20,2,193.3804,5000,6,10,20
288,14,14,2,193.4789,5000,6,9,19
289,14,14,2,193.7202,4200,6,9,19
290,16,10,2,193.869,3500,10,10,20
291,13,15,2,196.2299,4200,9,9,18
292,10,10,2,196.8803,3800,6,7,14
293,24,12,2,196.9297,3500,10,10,20
294,24,11,2,201.6511,4200,10,10,20
295,14,18,2,202.8978,4400,6,9,19
296,16,15,2,204.0656,3200,10,10,20
297,22,19,2,205.0345,4300,9,10,20
298,17,10,2,205.2461,3500,10,10,20
299,24,18,2,205.8171,4000,8,10,20
300,18,11,2,206.9699,4700,10,10,20
301,14,13,2,207.5498,3600,8,9,19
302,22,16,2,207.9614,3300,10,10,20
303,11,14,2,208.5611,4400,6,8,15
304,13,13,2,209.6974,4800,6,9,18
305,24,17,2,209.7859,4400,7,10,20
306,10,13,2,210.6916,3200,9,7,14
307,16,17,2,210.9533,4400,9,10,20
308,18,11,2,211.2439,4800,7,10,20
309,16,18,2,211.9977,4900,9,10,20
310,10,10,2,212.0937,4900,10,7,14
311,11,10,2,212.9269,3800,6,8,15
312,17,18,2,213.1903,3400,10,10,20
313,12,18,2,213.8343,3700,8,8,17
314,15,17,2,213.9378,3000,8,10,20
315,18,15,2,214.5954,4500,8,10,20
316,13,15,2,214.7284,4200,7,9,18
317,13,19,2,214.9548,3600,7,9,18
318,25,14,2,215.9169,4100,6,10,20
319,22,15,2,216.4942,3500,8,10,20
320,14,17,2,217.6059,3100,6,9,19
321,24,19,2,217.6299,5000,8,10,20
322,10,11,2,218.4611,4300,6,7,14
323,19,18,2,219.0128,3200,10,10,20
324,14,10,2,219.8711,3100,9,9,19
325,12,19,2,220.4767,4800,6,8,17
326,14,18,2,220.7375,4500,10,9,19
327,17,14,2,221.5262,4200,9,10,20
328,19,15,2,221.5556,3700,6,10,20
329,23,10,2,222.3364,3200,6,10,20
330,10,15,2,222.5801,4200,8,7,14
331,15,20,2,222.6142,4100,8,10,20
332,20,10,2,223.5644,3800,7,10,20
333,15,17,2,224.0352,4400,8,10,20
334,24,10,2,224.4095,4000,8,10,20
335,12,10,2,225.8857,3100,7,8,17
336,22,12,2,226.4217,4100,6,10,20
337,24,20,2,226.6039,3000,7,10,20
338,16,16,2,227.0947,3000,7,10,20
339,13,16,2,228.4232,4500,10,9,18
340,23,17,2,228.9313,4700,10,10,20
341,14,16,2,229.2225,3800,8,9,19
342,13,17,2,230.1483,3100,10,9,18
343,18,15,2,233.0833,4100,9,10,20
344,13,14,2,233.5939,4600,10,9,18
345,18,18,2,235.3425,3300,9,10,20
346,23,15,2,236.7114,3500,10,10,20
347,15,13,2,236.915,3300,8,10,20
348,16,18,2,237.1771,3800,9,10,20
349,24,16,2,237.2054,3500,10,10,20
350,10,10,2,237.5987,4300,8,7,14
351,20,12,2,240.3128,4700,9,10,20
352,14,14,2,240.7635,5000,10,9,19
353,13,15,2,241.1342,3200,7,9,18
354,19,16,2,241.6021,4900,10,10,20
355,25,13,2,242.3699,3700,10,10,20
356,23,13,2,242.56,4200,7,10,20
357,17,17,2,243.027,4400,7,10,20
358,14,12,2,243.8115,4200,8,9,19
359,25,13,2,243.9003,3000,7,10,20
360,17,10,2,244.7649,4500,10,10,20
361,22,17,2,245.1221,4100,10,10,20
362,12,18,2,245.513,3100,9,8,17
363,15,13,2,246.7999,3200,6,10,20
364,13,17,2,247.1362,3900,7,9,18
365,22,11,2,247.3866,4500,7,10,20
366,12,11,2,249.3872,3800,6,8,17
367,20,11,2,251.5365,3200,7,10,20
368,21,13,2,252.5039,5000,7,10,20
369,18,10,2,252.9371,4600,10,10,20
370,10,19,2,253.503,3300,9,7,14
371,12,13,2,254.5877,4400,8,8,17
372,18,15,2,256.6862,4800,10,10,20
373,17,16,2,257.0475,3300,10,10,20
374,16,10,2,258.0681,4800,9,10,20
375,18,18,2,258.7857,5000,6,10,20
376,13,11,2,259.1931,5000,10,9,18
377,19,14,2,259.2817,4700,9,10,20
378,18,15,2,260.0011,3100,6,10,20
379,23,18,2,260.8866,4700,8,10,20
380,12,16,2,261.9776,4900,8,8,17
381,21,12,2,262.2041,3000,7,10,20
382,16,13,2,262.9786,4300,8,10,20
383,20,12,2,263.3752,4600,6,10,20
384,13,19,2,263.5565,4100,10,9,18
385,14,19,2,263.5701,3000,8,9,19
386,25,14,2,263.8219,3900,8,10,20
387,25,19,2,264.0523,3300,7,10,20
388,15,10,2,264.129,3500,10,10,20
389,11,17,2,264.5138,4500,6,8,15
390,23,13,2,265.5359,4100,7,10,20
391,24,19,2,265.7692,3500,10,10,20
392,12,17,2,265.8059,3000,9,8,17
393,13,19,2,266.2402,4900,7,9,18
394,18,19,2,267.5593,4000,6,10,20
395,18,12,2,268.4717,4300,10,10,20
396,18,10,2,268.5672,3800,9,10,20
397,20,14,2,270.1407,3800,6,10,20
398,12,10,2,270.2545,4400,7,8,17
399,19,16,2,270.2547,3800,9,10,20
400,22,20,2,270.7406,4600,10,10,20
401,21,17,2,271.2877,3500,6,10,20
402,20,15,2,272.5116,3900,8,10,20
403,19,10,2,272.5152,4100,8,10,20
404,17,18,2,273.1281,4500,6,10,20
405,18,12,2,273.7016,3300,6,10,20
406,21,17,2,273.8801,4100,6,10,20
407,17,20,2,274.0475,4600,10,10,20
408,13,13,2,274.2254,3400,8,9,18
409,11,12,2,274.4692,4200,7,8,15
410,25,10,2,275.3657,4200,8,10,20
411,18,15,2,275.6184,3600,8,10,20
412,24,17,2,275.6876,5000,6,10,20
413,14,18,2,276.7855,4700,9,9,19
414,20,10,2,276.84,4600,6,10,20
415,15,15,2,277.5611,4100,7,10,20
416,24,14,2,278.0335,4900,10,10,20
417,18,12,2,278.6408,3900,9,10,20
418,19,10,2,278.9379,4800,7,10,20
419,15,17,2,279.1665,4500,6,10,20
420,16,14,2,279.5183,4200,9,10,20
421,18,17,2,279.6817,3800,10,10,20
422,20,17,2,280.1381,4500,8,10,20
423,16,10,2,280.6193,4000,8,10,20
424,12,13,2,281.1902,5000,8,8,17
425,24,19,2,281.91,3600,9,10,20
426,17,12,2,282.2064,3000,10,10,20
427,22,10,2,282.7471,3200,7,10,20
428,23,12,2,283.3726,4000,6,10,20
429,12,20,2,284.3567,3600,8,8,17
430,11,14,2,288.1939,3800,9,8,15
431,10,16,2,288.9306,4300,8,7,14
432,15,19,2,289.9144,4100,9,10,20
433,23,19,2,290.1318,4200,8,10,20
434,15,14,2,290.6992,5000,10,10,20
435,24,13,2,296.0625,4900,7,10,20
436,13,19,2,296.2812,3700,9,9,18
437,14,11,2,296.585,3300,8,9,19
438,18,20,2,298.2511,3300,8,10,20
439,20,16,2,298.8961,4400,9,10,20
440,12,20,2,299.5542,4600,8,8,17
441,11,17,2,299.6378,3900,7,8,15
442,25,18,2,299.6921,3800,8,10,20
443,15,18,2,300.7868,3100,9,10,20
444,17,12,2,301.1335,5000,7,10,20
445,10,20,2,301.3497,3100,7,7,14
446,21,14,2,301.7978,3400,10,10,20
447,10,17,2,301.9401,4900,9,7,14
448,11,10,2,302.8104,4800,9,8,15
449,18,20,2,303.0866,4600,9,10,20
450,12,12,2,304.7275,5000,8,8,17
451,23,19,2,306.4552,3700,10,10,20
452,19,15,2,306.6089,3300,9,10,20
453,22,14,2,309.3753,3200,7,10,20
454,18,13,2,310.1248,3900,6,10,20
455,21,18,2,310.8663,3000,7,10,20
456,25,12,2,310.9397,3800,7,10,20
457,16,18,2,316.2762,4400,10,10,20
458,22,15,2,316.2898,3000,6,10,20
459,14,20,2,316.7666,3900,10,9,19
460,19,17,2,317.3764,3000,7,10,20
461,23,10,2,317.8018,3300,6,10,20
462,21,19,2,318.2599,3400,10,10,20
463,13,20,2,318.3388,3500,6,9,18
464,15,13,2,318.3462,3800,10,10,20
465,18,10,2,319.3828,4400,8,10,20
466,18,11,2,319.5253,4500,10,10,20
467,20,14,2,320.0824,4700,6,10,20
468,19,15,2,320.2513,3900,10,10,20
469,12,19,2,320.3291,4300,7,8,17
470,23,14,2,321.2427,3300,10,10,20
471,22,15,2,321.8985,4500,6,10,20
472,20,18,2,322.8822,4000,8,10,20
473,23,11,2,323.2064,4800,8,10,20
474,24,19,2,323.6128,5000,9,10,20
475,17,11,2,324.667,3200,7,10,20
476,21,16,2,325.9489,3500,10,10,20
477,15,17,2,326.1487,4900,8,10,20
478,10,15,2,326.1513,3100,6,7,14
479,10,11,2,328.2049,3900,8,7,14
480,17,13,2,330.5189,3200,10,10,20
481,25,20,2,331.1575,4400,10,10,20
482,13,13,2,332.1469,4600,9,9,18
483,21,11,2,334.0424,3700,8,10,20
484,19,12,2,335.1449,4100,8,10,20
485,20,10,2,335.4019,4300,6,10,20
486,13,14,2,335.8971,3500,10,9,18
487,13,15,2,336.1721,3300,6,9,18
488,18,20,2,336.7099,4900,6,10,20
489,20,16,2,337.3681,3100,7,10,20
490,21,12,2,337.6714,3200,8,10,20
491,12,12,2,338.5245,4700,6,8,17
492,24,18,2,339.4714,3300,8,10,20
493,14,10,2,339.907,4900,9,9,19
494,13,19,2,341.8783,4300,8,9,18
495,25,12,2,341.9989,4400,6,10,20
496,23,19,2,344.1595,3400,9,10,20
497,22,18,2,345.2965,3800,9,10,20
498,23,10,2,345.3813,3600,7,10,20
499,14,10,2,345.506,3400,6,9,19
500,22,17,2,346.093,4500,6,10,20
501,24,11,2,346.2966,4400,9,10,20
502,20,13,2,346.8676,4600,6,10,20
503,13,15,2,347.0208,4200,10,9,18
504,14,14,2,347.2906,3300,6,9,19
505,22,19,2,348.8967,4500,8,10,20
506,15,17,2,349.6719,3300,8,10,20
507,22,14,2,349.9009,3800,9,10,20
508,11,10,2,350.3152,3700,7,8,15
509,15,17,2,350.9315,3800,6,10,20
510,19,16,2,351.8361,4000,10,10,20
511,18,19,2,352.9767,4000,9,10,20
512,15,18,2,353.4459,3200,8,10,20
513,15,11,2,353.4701,3800,8,10,20
514,23,17,2,354.1881,3800,9,10,20
515,23,13,2,354.3462,4400,8,10,20
516,19,18,2,354.6186,4300,6,10,20
517,22,20,2,354.6915,4200,8,10,20
518,14,19,2,356.6351,3700,8,9,19
519,17,15,2,357.0552,4100,7,10,20
520,21,20,2,357.7261,3100,8,10,20
521,19,15,2,358.1385,4000,6,10,20
522,15,19,2,358.6707,5000,10,10,20
523,16,18,2,358.9386,3700,10,10,20
524,23,17,2,358.9636,4900,6,10,20
525,22,20,2,359.0389,3100,7,10,20
526,16,19,2,359.1506,3600,8,10,20
527,17,20,2,359.453,3700,7,10,20
528,17,12,2,360.795,3200,9,10,20
529,14,19,2,362.1856,3200,8,9,19
530,19,18,2,362.2974,4400,9,10,20
531,20,16,2,363.1513,4400,9,10,20
532,25,20,2,363.8538,4000,8,10,20
533,20,13,2,364.2564,4200,8,10,20
534,24,19,2,364.3351,4800,8,10,20
535,14,18,2,366.3429,3200,6,9,19
536,21,15,2,367.3484,3400,10,10,20
537,12,10,2,367.3688,3500,7,8,17
538,13,10,2,369.0114,4000,9,9,18
539,20,18,2,369.1413,4000,6,10,20
540,10,11,2,369.5248,5000,10,7,14
541,14,17,2,369.955,4600,7,9,19
542,15,11,2,371.5838,3500,6,10,20
543,22,13,2,373.0889,4000,6,10,20
544,23,20,2,373.3366,4900,8,10,20
545,14,19,2,373.4181,4400,9,9,19
546,14,15,2,373.4519,3900,6,9,19
547,21,10,2,373.5875,3200,7,10,20
548,18,16,2,374.7818,4900,8,10,20
549,19,11,2,374.9485,4600,6,10,20
550,18,19,2,375.1975,3700,9,10,20
551,14,16,2,376.1929,3400,10,9,19
552,16,20,2,379.3966,3000,9,10,20
553,19,15,2,380.1188,3000,8,10,20
554,22,19,2,381.0586,3200,7,10,20
555,25,14,2,381.1649,3000,8,10,20
556,22,17,2,381.7283,3200,10,10,20
557,23,19,2,382.4136,4900,6,10,20
558,10,16,2,382.6422,3600,10,7,14
559,15,19,2,383.0158,4500,9,10,20
560,15,14,2,383.6062,3600,6,10,20
561,23,16,2,383.9364,4000,10,10,20
562,20,12,2,384.4438,4000,7,10,20
563,14,20,2,384.6572,3000,8,9,19
564,25,15,2,385.2734,3100,9,10,20
565,25,11,2,385.7707,4300,10,10,20
566,13,11,2,385.7946,3900,10,9,18
567,17,12,2,386.1574,4400,7,10,20
568,19,20,2,386.2705,3500,6,10,20
569,15,13,2,386.3612,4300,8,10,20
570,21,20,2,386.8084,4900,10,10,20
571,12,10,2,387.2971,4000,7,8,17
572,18,14,2,388.1255,3400,10,10,20
573,12,13,2,388.3664,4000,8,8,17
574,24,16,2,388.4938,3300,9,10,20
575,16,16,2,388.6335,5000,8,10,20
576,16,11,2,389.6653,4000,8,10,20
577,12,18,2,389.9918,4000,9,8,17
578,22,13,2,390.0528,3800,10,10,20
579,11,17,2,392.0101,3300,7,8,15
580,20,16,2,392.0598,3500,7,10,20
581,14,14,2,392.374,5000,7,9,19
582,11,20,2,392.5294,4400,9,8,15
583,23,18,2,392.6167,3500,7,10,20
584,18,19,2,393.5709,4600,10,10,20
585,24,16,2,393.7017,3000,9,10,20
586,24,10,2,393.7693,3400,8,10,20
587,11,13,2,395.7272,3600,6,8,15
588,16,19,2,396.0546,4700,10,10,20
589,22,19,2,396.6247,4600,9,10,20
590,13,11,2,396.727,4300,8,9,18
591,18,10,2,396.8091,4200,7,10,20
592,10,14,2,396.818,3200,10,7,14
593,24,15,2,397.5942,4600,8,10,20
594,21,15,2,398.104,3600,9,10,20
595,17,17,2,398.1675,4900,6,10,20
596,16,15,2,398.7907,3600,9,10,20
597,25,14,2,398.8219,4900,6,10,20
598,22,14,2,399.2355,4200,7,10,20
599,17,15,2,401.2852,3200,10,10,20
600,25,17,2,402.331,4800,8,10,20
601,16,10,2,402.6457,4600,7,10,20
602,12,17,2,405.0882,4800,10,8,17
603,19,11,2,405.3764,4600,9,10,20
604,17,11,2,406.0506,4400,7,10,20
605,20,15,2,406.7812,4100,9,10,20
606,12,17,2,407.3883,3500,7,8,17
607,13,16,2,408.8714,3900,8,9,18
608,16,17,2,409.1258,3000,10,10,20
609,12,16,2,411.1291,4300,6,8,17
610,16,18,2,411.1863,3500,7,10,20
611,18,19,2,412.0248,4300,6,10,20
612,20,16,2,412.2652,3200,10,10,20
613,23,10,2,413.528,3600,10,10,20
614,12,12,2,413.5691,3400,7,8,17
615,14,15,2,414.5598,4600,9,9,19
616,14,17,2,415.6707,4500,7,9,19
617,11,20,2,416.1503,4900,8,8,15
618,17,10,2,416.718,3100,9,10,20
619,20,14,2,418.1077,4300,6,10,20
620,22,11,2,418.1255,4800,9,10,20
621,20,14,2,419.0962,3900,6,10,20
622,23,16,2,419.4786,4800,6,10,20
623,13,12,2,419.7228,3800,8,9,18
624,11,19,2,422.4994,3200,6,8,15
625,18,10,2,423.295,3500,9,10,20
626,13,16,2,423.6569,3000,10,9,18
627,24,11,2,423.8377,3500,7,10,20
628,14,18,2,425.4554,3300,7,9,19
629,15,14,2,427.9746,4900,10,10,20
630,13,16,2,428.1269,3300,10,9,18
631,21,20,2,429.1477,4900,7,10,20
632,21,18,2,430.3114,4700,10,10,20
633,12,14,2,431.1563,4700,6,8,17
