job_id,energy_qpu_kwh,energy_cpu_kwh,energy_total_kwh,cost_energy_total,phi_qpu,phi_cpu,qpu_time_s,cpu_time_s,qpu_wait_s,cpu_wait_s,wait_total_s,qpu_turn_s,cpu_turn_s,turn_total_s,job_turnaround_s
60,1.3814,0.0008,1.3822,0.2488,0.9994212125596874,0.0005787874403125452,78.0743,0.5159,0.0,0.0,0.0,78.07430000000001,0.5159,78.59020000000001,79.0919
61,0.6019,0.0001,0.602,0.1084,0.9998338870431894,0.00016611295681063124,36.1149,0.0719,0.0,0.0,0.0,36.11489999999999,0.0719,36.18679999999999,36.1848
62,29.5947,0.0217,29.6164,5.3309,0.9992672978484893,0.0007327021515106495,1630.8882,13.7761,0.0,0.0,0.0,1630.8882,13.7761,1644.6643000000001,1677.6676
63,0.7038,0.0001,0.7039,0.1267,0.9998579343656769,0.00014206563432305727,41.1146,0.0411,0.0,0.0,0.0,41.114599999999996,0.041100000000000005,41.155699999999996,41.658
64,0.482,0.0002,0.4822,0.0868,0.9995852343425964,0.000414765657403567,28.7255,0.1084,0.0,0.0,0.0,28.72549999999999,0.10840000000000001,28.83389999999999,31.3384
65,0.3599,0.0,0.3599,0.0648,1.0,0.0,19.0255,0.0213,0.0,0.0,0.0,19.025499999999997,0.0213,19.046799999999998,19.0459
66,31.0734,0.0338,31.1072,5.5993,0.9989134348318075,0.0010865651681925728,1672.7741,22.4134,0.0,0.0,0.0,1672.7740999999999,22.413400000000006,1695.1874999999998,1736.687
67,3.5227,0.0035,3.5262,0.6347,0.9990074300947196,0.000992569905280472,190.4101,2.1489,0.0,0.0,0.0,190.4101,2.1489,192.559,203.0604
68,0.9789,0.0001,0.979,0.1762,0.9998978549540347,0.00010214504596527068,54.1151,0.0918,0.0,0.0,0.0,54.115100000000005,0.09179999999999998,54.206900000000005,54.7029
69,11.098,0.005,11.103,1.9985,0.9995496712600199,0.0004503287399801856,616.9538,3.119,0.0,0.0,0.0,616.9538,3.1189999999999998,620.0728,638.0762
70,0.7136,0.0005,0.7141,0.1285,0.9992998179526678,0.0007001820473323064,38.9415,0.3039,0.0,0.0,0.0,38.94149999999999,0.3039,39.24539999999999,39.7423
71,5.0726,0.0059,5.0785,0.9141,0.9988382396376884,0.0011617603623117062,267.5968,3.9123,0.0,0.0,0.0,267.5968,3.9123000000000006,271.5091,283.5139
72,0.8111,0.0,0.8111,0.146,1.0,0.0,45.8233,0.021,0.0,0.0,0.0,45.823299999999996,0.021,45.8443,45.8394
73,0.5004,0.0001,0.5005,0.0901,0.9998001998001999,0.00019980019980019983,26.8133,0.0931,0.0,0.0,0.0,26.8133,0.09310000000000002,26.9064,26.9111
74,0.5759,0.0001,0.576,0.1037,0.9998263888888889,0.00017361111111111114,30.8344,0.0672,0.0,0.0,0.0,30.834400000000002,0.0672,30.901600000000002,30.9065
75,0.6174,0.0001,0.6175,0.1111,0.9998380566801618,0.00016194331983805668,32.3119,0.0323,0.0,0.0,0.0,32.3119,0.032299999999999995,32.3442,32.3412
76,16.3985,0.0156,16.4141,2.9545,0.9990495976020615,0.0009504023979383578,930.3084,10.0181,0.0,0.0,0.0,930.3083999999999,10.0181,940.3264999999999,962.8273
77,2.4016,0.0022,2.4038,0.4327,0.9990847824278227,0.0009152175721773858,135.5106,1.4158,0.0,0.0,0.0,135.51059999999998,1.4158,136.92639999999997,145.4295
78,5.791,0.0048,5.7958,1.0432,0.9991718140722593,0.0008281859277407777,307.3766,2.951,0.0,0.0,0.0,307.37660000000005,2.951,310.3276000000001,321.8231
79,2.9809,0.0029,2.9838,0.5371,0.9990280849922918,0.0009719150077082914,167.2687,1.7562,0.0,0.0,0.0,167.26870000000002,1.7562,169.02490000000003,180.5264
80,0.8966,0.0005,0.8971,0.1615,0.9994426485341655,0.0005573514658343551,48.1147,0.318,0.0,0.0,0.0,48.1147,0.318,48.4327,50.4294
81,23.7098,0.0118,23.7215,4.2699,0.9995067765529162,0.00049743903210168,1277.1877,7.7268,0.0,0.0,0.0,1277.1877,7.7268,1284.9144999999999,1300.9166
82,1.2808,0.0005,1.2813,0.2306,0.9996097713259969,0.0003902286740029657,73.5384,0.321,0.0,0.0,0.0,73.53840000000001,0.32099999999999995,73.85940000000001,74.3572
83,24.0455,0.0251,24.0707,4.3327,0.9989530840399324,0.0010427615316546675,1346.5958,15.258,0.0,0.0,0.0,1346.5957999999998,15.258000000000001,1361.8537999999999,1385.8505
84,0.3811,0.0,0.3811,0.0686,1.0,0.0,22.1933,0.0262,0.0,0.0,0.0,22.1933,0.026199999999999998,22.2195,22.2148
85,0.7692,0.0,0.7692,0.1385,1.0,0.0,42.7901,0.0271,0.0,0.0,0.0,42.79010000000001,0.027100000000000006,42.81720000000001,42.8216
86,16.4114,0.0174,16.4289,2.9572,0.9989348039126175,0.0010591092525975567,888.0256,11.093,0.0,0.0,0.0,888.0255999999999,11.093,899.1185999999999,924.6189
87,0.5475,0.0,0.5476,0.0986,0.9998173849525201,0.0,29.4175,0.0225,0.0,0.0,0.0,29.417499999999997,0.0225,29.439999999999998,29.4363
88,0.3721,0.0,0.3721,0.067,1.0,0.0,21.1714,0.0159,0.0,0.0,0.0,21.171400000000006,0.015899999999999997,21.187300000000004,21.1863
89,0.1313,0.0001,0.1313,0.0236,1.0,0.0007616146230007616,6.844,0.0526,0.0,0.0,0.0,6.843999999999999,0.052599999999999994,6.896599999999999,6.8976
90,3.1801,0.0029,3.183,0.5729,0.9990889098334904,0.0009110901665095821,180.7901,1.6844,0.0,0.0,0.0,180.79010000000002,1.6844000000000001,182.47450000000003,187.9741
91,0.4013,0.0001,0.4013,0.0722,1.0,0.00024919013207077,23.3758,0.0602,0.0,0.0,0.0,23.3758,0.06019999999999999,23.436,23.4391
92,0.4985,0.0005,0.499,0.0898,0.998997995991984,0.001002004008016032,28.6359,0.3073,0.0,0.0,0.0,28.635900000000007,0.3073,28.943200000000008,29.4425
93,0.1489,0.0001,0.149,0.0268,0.9993288590604028,0.0006711409395973155,8.4585,0.0605,0.0,0.0,0.0,8.4585,0.060500000000000005,8.519,8.5212
94,0.7538,0.001,0.7548,0.1359,0.9986751457339693,0.0013248542660307366,39.3758,0.5816,0.0,0.0,0.0,39.3758,0.5816,39.9574,41.4599
95,1.4548,0.0014,1.4562,0.2621,0.9990385935997803,0.0009614064002197501,86.7981,0.9357,0.0,0.0,0.0,86.79809999999999,0.9356999999999999,87.73379999999999,89.7342
96,28.7916,0.022,28.8135,5.1864,0.9992399396116403,0.0007635309837402606,1563.6249,14.0781,0.0,0.0,0.0,1563.6249,14.0781,1577.703,1614.2047
97,0.5016,0.0,0.5017,0.0903,0.9998006776958341,0.0,29.258,0.0279,0.0,0.0,0.0,29.258000000000006,0.027899999999999998,29.285900000000005,29.2833
98,0.9803,0.0007,0.981,0.1766,0.9992864424057084,0.0007135575942915392,57.3289,0.4073,0.0,0.0,0.0,57.328900000000004,0.4073000000000001,57.736200000000004,59.2346
99,13.9202,0.0162,13.9364,2.5086,0.9988375764185872,0.0011624235814127032,772.7541,10.7215,0.0,0.0,0.0,772.7540999999999,10.7215,783.4755999999999,804.4767
100,0.3347,0.0,0.3347,0.0603,1.0,0.0,19.0255,0.0198,0.0,0.0,0.0,19.025499999999997,0.019799999999999998,19.045299999999997,19.0443
101,3.1798,0.0136,3.1934,0.5748,0.9957412162585333,0.004258783741466775,174.5452,8.8364,0.0,0.0,0.0,174.5452,8.8364,183.3816,190.8801
102,0.5523,0.0005,0.5529,0.0995,0.998914812805209,0.000904322662325918,30.1647,0.3539,0.0,0.0,0.0,30.1647,0.35390000000000005,30.5186,30.5137
103,0.6504,0.0008,0.6512,0.1172,0.9987714987714987,0.0012285012285012285,38.129,0.4831,0.0,0.0,0.0,38.129000000000005,0.48310000000000003,38.612100000000005,38.6102
104,8.3993,0.0058,8.4051,1.5129,0.9993099427728405,0.0006900572271597007,454.9174,3.8209,0.0,0.0,0.0,454.9174,3.8209,458.7383,479.741
105,0.3014,0.0001,0.3015,0.0543,0.9996683250414594,0.00033167495854063023,16.5108,0.047,0.0,0.0,0.0,16.510800000000003,0.04699999999999999,16.557800000000004,16.5607
106,5.9749,0.0108,5.9857,1.0774,0.9981956997510735,0.0018043002489266087,337.7255,6.5019,0.0,0.0,0.0,337.72549999999995,6.501900000000001,344.22739999999993,354.2296
107,8.3366,0.013,8.3496,1.5029,0.998443039187506,0.0015569608124940116,457.8057,8.2672,0.0,0.0,0.0,457.8057000000001,8.267199999999999,466.0729000000001,501.0739
108,0.1065,0.0001,0.1066,0.0192,0.99906191369606,0.0009380863039399625,6.3419,0.0492,0.0,0.0,0.0,6.341899999999997,0.04920000000000001,6.391099999999997,6.3939
109,0.3912,0.0005,0.3917,0.0705,0.9987235128925198,0.0012764871074802146,22.6069,0.2913,0.0,0.0,0.0,22.6069,0.2913,22.8982,22.8998
110,0.1969,0.0,0.1969,0.0354,1.0,0.0,10.266,0.0242,0.0,0.0,0.0,10.265999999999996,0.024199999999999996,10.290199999999997,10.2928
111,5.878,0.0038,5.8818,1.0587,0.9993539392702914,0.0006460607297085925,319.1148,2.5495,0.0,0.0,0.0,319.1148,2.5495,321.6643,332.1619
112,19.5232,0.0242,19.5475,3.5185,0.9987568742805986,0.0012380099757002174,1076.3264,16.4283,0.0,0.0,0.0,1076.3264,16.4283,1092.7547,1106.2569
113,12.1352,0.0054,12.1406,2.1853,0.9995552114393028,0.00044478856069716496,697.0744,3.4239,0.0,0.0,0.0,697.0744000000001,3.4238999999999997,700.4983000000001,732.4968
114,0.5311,0.0001,0.5312,0.0956,0.9998117469879518,0.00018825301204819278,28.7272,0.0667,0.0,0.0,0.0,28.7272,0.0667,28.7939,28.789
115,11.1197,0.0123,11.1319,2.0037,0.9989040505214744,0.0011049326709726102,648.0644,7.9287,0.0,0.0,0.0,648.0644000000001,7.9287,655.9931000000001,681.9923
116,0.6568,0.0002,0.657,0.1183,0.9996955859969558,0.00030441400304414006,34.4387,0.162,0.0,0.0,0.0,34.4387,0.162,34.600699999999996,35.0992
117,4.7806,0.0218,4.8024,0.8644,0.9954606030318175,0.004539396968182576,269.532,13.6498,0.0,0.0,0.0,269.53200000000004,13.6498,283.18180000000007,299.1841
118,2.9283,0.0022,2.9305,0.5275,0.99924927486777,0.0007507251322299949,166.9408,1.4044,0.0,0.0,0.0,166.94080000000002,1.4043999999999999,168.34520000000003,182.3481
119,48.6706,0.0225,48.6931,8.7648,0.9995379222107444,0.00046207778925556187,2682.0644,13.9303,0.0,0.0,0.0,2682.0644000000007,13.930299999999999,2695.9947000000006,2731.4908
120,2.7349,0.0016,2.7365,0.4926,0.9994153115293258,0.000584688470674219,155.1051,1.0233,0.0,0.0,0.0,155.1051,1.0233,156.1284,166.1274
121,0.2735,0.0006,0.2741,0.0493,0.9978110178766874,0.0021889821233126595,14.9409,0.3486,0.0,0.0,0.0,14.9409,0.3486,15.289499999999999,15.7894
122,1.9108,0.0016,1.9124,0.3442,0.9991633549466639,0.0008366450533361221,108.8234,1.11,0.0,0.0,0.0,108.82339999999998,1.11,109.93339999999998,118.4345
123,17.8333,0.0087,17.8421,3.2116,0.9995067845152759,0.00048761076330700986,938.312,5.677,0.0,0.0,0.0,938.3120000000002,5.677,943.9890000000003,968.9926
124,6.2762,0.0022,6.2785,1.1301,0.9996336704626901,0.0003504021661224815,338.8627,1.3453,0.0,0.0,0.0,338.86269999999996,1.3453000000000002,340.20799999999997,346.7121
125,0.8117,0.0011,0.8128,0.1463,0.9986466535433071,0.0013533464566929136,46.1097,0.6613,0.0,0.0,0.0,46.10970000000001,0.6613000000000001,46.77100000000001,46.7703
126,2.8621,0.0015,2.8637,0.5155,0.9994412822572196,0.0005237978838565493,163.8345,0.9801,0.0,0.0,0.0,163.83450000000002,0.9801000000000001,164.8146,171.3166
127,25.6049,0.0305,25.6353,4.6144,0.9988141351963894,0.001189765674675155,1439.2158,18.9478,0.0,0.0,0.0,1439.2157999999995,18.9478,1458.1635999999994,1488.1592
128,0.6126,0.0,0.6127,0.1103,0.9998367879875959,0.0,32.5455,0.0167,0.0,0.0,0.0,32.5455,0.0167,32.5622,32.5653
129,14.623,0.008,14.631,2.6336,0.9994532157747248,0.0005467842252751008,783.4937,5.0435,0.0,0.0,0.0,783.4936999999999,5.043500000000001,788.5371999999999,808.0359
130,0.6081,0.0002,0.6083,0.1095,0.9996712148610883,0.0003287851389117212,35.258,0.126,0.0,0.0,0.0,35.258,0.126,35.384,36.887
131,0.2703,0.0,0.2703,0.0487,1.0,0.0,14.4586,0.0149,0.0,0.0,0.0,14.4586,0.014900000000000002,14.473500000000001,14.4689
132,0.1419,0.0001,0.142,0.0256,0.9992957746478874,0.0007042253521126762,7.3418,0.0782,0.0,0.0,0.0,7.341799999999998,0.0782,7.419999999999998,7.4153
133,28.1502,0.0127,28.1629,5.0693,0.999549052121763,0.0004509478782369713,1542.4373,7.9169,0.0,0.0,0.0,1542.4372999999996,7.9169,1550.3541999999995,1573.3552
134,0.4229,0.0001,0.4229,0.0761,1.0,0.00023646252069047059,23.2741,0.0445,0.0,0.0,0.0,23.274099999999997,0.0445,23.318599999999996,23.3233
135,56.4219,0.0317,56.4537,10.1617,0.9994367065400497,0.0005615220968687614,3028.894,20.5897,0.0,0.0,0.0,3028.8940000000002,20.5897,3049.4837,3129.9836
136,8.88,0.0077,8.8877,1.5998,0.999133634123564,0.0008663658764359733,483.6067,4.6511,0.0,0.0,0.0,483.60670000000005,4.6511000000000005,488.25780000000003,505.2582
137,0.2848,0.0001,0.2849,0.0513,0.9996489996489997,0.00035100035100035104,15.1288,0.0601,0.0,0.0,0.0,15.128800000000004,0.06010000000000001,15.188900000000004,15.186
138,1.409,0.0005,1.4095,0.2537,0.9996452642781128,0.0003547357218871941,78.3291,0.2919,0.0,0.0,0.0,78.32910000000001,0.2919,78.62100000000001,82.1183
139,2.051,0.0021,2.0531,0.3696,0.9989771564950563,0.0010228435049437436,112.7275,1.3893,0.0,0.0,0.0,112.7275,1.3893,114.11680000000001,117.619
140,0.6522,0.0003,0.6525,0.1175,0.9995402298850575,0.0004597701149425287,33.6612,0.2121,0.0,0.0,0.0,33.6612,0.21209999999999998,33.8733,33.876
141,0.4888,0.0001,0.4889,0.088,0.9997954591941093,0.00020454080589077522,26.4106,0.0692,0.0,0.0,0.0,26.41059999999999,0.0692,26.47979999999999,26.4749
142,9.1229,0.0076,9.1305,1.6435,0.9991676249931548,0.0008323750068451892,525.3285,4.7227,0.0,0.0,0.0,525.3285,4.722700000000001,530.0512,551.0477
143,0.63,0.0002,0.6302,0.1134,0.999682640431609,0.000317359568390987,33.4399,0.123,0.0,0.0,0.0,33.4399,0.12300000000000001,33.5629,33.5654
144,7.8881,0.0038,7.8919,1.4205,0.9995184936453833,0.00048150635461675895,455.8435,2.4182,0.0,0.0,0.0,455.84349999999995,2.4181999999999997,458.26169999999996,473.2626
145,0.3335,0.0003,0.3338,0.0601,0.9991012582384663,0.0008987417615338526,18.0644,0.1912,0.0,0.0,0.0,18.064400000000003,0.1912,18.2556,18.7535
146,1.5254,0.001,1.5264,0.2748,0.9993448637316562,0.0006551362683438155,83.7049,0.6072,0.0,0.0,0.0,83.70490000000001,0.6072000000000001,84.31210000000002,89.808
147,2.353,0.0011,2.3541,0.4237,0.9995327301304109,0.00046726986958922737,128.502,0.711,0.0,0.0,0.0,128.50199999999998,0.7109999999999999,129.213,135.7178
148,16.8322,0.0057,16.838,3.0308,0.999655541038128,0.0003385200142534743,929.6406,3.5572,0.0,0.0,0.0,929.6406000000001,3.5571999999999995,933.1978,952.193
149,0.9549,0.0002,0.9551,0.1719,0.9997905978431578,0.00020940215684221548,54.5638,0.1157,0.0,0.0,0.0,54.5638,0.11570000000000001,54.6795,54.6792
150,14.2721,0.0234,14.2956,2.5732,0.9983561375528134,0.0016368672878368168,794.24,14.7271,0.0,0.0,0.0,794.2400000000001,14.727099999999998,808.9671000000001,841.9692
151,0.7925,0.0003,0.7928,0.1427,0.9996215943491423,0.00037840565085771945,44.0256,0.1806,0.0,0.0,0.0,44.0256,0.18060000000000004,44.206199999999995,47.2048
152,0.5679,0.0,0.5679,0.1022,1.0,0.0,33.8346,0.0144,0.0,0.0,0.0,33.834599999999995,0.014400000000000003,33.849,33.8501
153,2.7183,0.0019,2.7201,0.4896,0.9993382596228081,0.0006985037314804602,155.3758,1.1786,0.0,0.0,0.0,155.37579999999997,1.1786,156.55439999999996,164.0501
154,1.7703,0.0003,1.7707,0.3187,0.9997741006381657,0.0001694245213757271,95.1936,0.2226,0.0,0.0,0.0,95.19360000000003,0.22259999999999996,95.41620000000003,97.4144
155,1.0537,0.0004,1.0541,0.1897,0.9996205293615407,0.0003794706384593492,59.8059,0.2418,0.0,0.0,0.0,59.80590000000001,0.24179999999999996,60.047700000000006,64.5432
156,0.3235,0.0001,0.3236,0.0582,0.9996909765142151,0.0003090234857849197,16.9608,0.0746,0.0,0.0,0.0,16.9608,0.0746,17.0354,17.0311
157,1.5503,0.001,1.5513,0.2792,0.9993553793592471,0.0006446206407529169,89.1645,0.6384,0.0,0.0,0.0,89.16450000000002,0.6384,89.80290000000002,95.8066
