job_id,energy_qpu_kwh,energy_cpu_kwh,energy_total_kwh,cost_energy_total,phi_qpu,phi_cpu,qpu_time_s,cpu_time_s,qpu_wait_s,cpu_wait_s,wait_total_s,qpu_turn_s,cpu_turn_s,turn_total_s,job_turnaround_s
61,0.4413,0.0001,0.4413,0.0794,1.0,0.00022660321776569228,25.0824,0.0503,0.0,0.0,0.0,25.0824,0.05029999999999999,25.1327,25.1307
62,1.8811,0.0162,1.8974,0.3415,0.9914092969326447,0.008537999367555602,103.6611,9.8083,0.0,0.0,0.0,103.6611,9.8083,113.46940000000001,121.9727
63,0.4877,0.0,0.4877,0.0878,1.0,0.0,25.0817,0.0272,0.0,0.0,0.0,25.0817,0.027200000000000005,25.108900000000002,25.6112
64,0.7733,0.0001,0.7734,0.1392,0.9998707008016551,0.00012929919834497026,41.6612,0.0734,0.0,0.0,0.0,41.66119999999999,0.07339999999999999,41.734599999999986,44.2391
65,0.2951,0.0,0.2951,0.0531,1.0,0.0,15.5899,0.0162,0.0,0.0,0.0,15.589900000000005,0.016200000000000003,15.606100000000005,15.6052
66,3.6787,0.0295,3.7082,0.6675,0.9920446577854485,0.007955342214551533,208.734,18.1711,0.0,0.0,0.0,208.73400000000007,18.1711,226.90510000000006,234.4046
67,0.9288,0.003,0.9318,0.1677,0.9967804249839021,0.0032195750160978753,49.7216,1.875,0.0,0.0,0.0,49.7216,1.875,51.5966,53.098
68,0.5221,0.0001,0.5223,0.094,0.9996170783074861,0.00019146084625694046,28.5109,0.0724,0.0,0.0,0.0,28.510899999999996,0.07239999999999999,28.583299999999994,28.5793
69,1.3296,0.004,1.3336,0.24,0.997000599880024,0.002999400119976005,71.1102,2.5106,0.0,0.0,0.0,71.11019999999999,2.5106,73.62079999999999,76.6242
70,0.1643,0.0004,0.1646,0.0296,0.9981773997569867,0.0024301336573511545,8.5295,0.2195,0.0,0.0,0.0,8.529499999999999,0.2195,8.748999999999999,8.7459
71,2.129,0.0038,2.1329,0.3839,0.9981715035866662,0.0017816118899151392,115.5693,2.5824,0.0,0.0,0.0,115.56929999999998,2.5824000000000003,118.15169999999999,120.1565
72,0.5274,0.0,0.5275,0.0949,0.9998104265402844,0.0,28.588,0.0138,0.0,0.0,0.0,28.587999999999997,0.0138,28.601799999999997,28.5969
73,0.498,0.0001,0.4981,0.0897,0.9997992371009837,0.0002007628990162618,26.1523,0.0573,0.0,0.0,0.0,26.152300000000004,0.057300000000000004,26.209600000000005,26.2143
74,0.5897,0.0001,0.5898,0.1062,0.9998304510003391,0.00016954899966090201,33.3103,0.0498,0.0,0.0,0.0,33.3103,0.049800000000000004,33.360099999999996,33.365
75,0.3757,0.0,0.3758,0.0676,0.999733901011176,0.0,19.5084,0.0233,0.0,0.0,0.0,19.508399999999995,0.023300000000000005,19.531699999999994,19.5287
76,2.4933,0.0116,2.5049,0.4509,0.9953690766098446,0.004630923390155295,137.7449,7.5802,0.0,0.0,0.0,137.7449,7.5802,145.3251,147.8259
77,0.563,0.0016,0.5646,0.1016,0.9971661353170386,0.0028338646829613886,32.7934,0.9995,0.0,0.0,0.0,32.793400000000005,0.9995,33.7929,33.796
78,2.7477,0.0028,2.7505,0.4951,0.9989820032721323,0.0010179967278676604,150.8405,1.7814,0.0,0.0,0.0,150.84050000000002,1.7813999999999999,152.6219,153.6174
79,1.1766,0.002,1.1786,0.2121,0.9983030714406923,0.001696928559307653,64.1918,1.3148,0.0,0.0,0.0,64.1918,1.3148000000000002,65.5066,66.5081
80,0.506,0.0003,0.5063,0.0911,0.999407465929291,0.0005925340707090658,30.0823,0.2163,0.0,0.0,0.0,30.0823,0.2163,30.2986,30.2953
81,0.6143,0.0095,0.6238,0.1123,0.984770759858929,0.015229240141070854,34.9917,5.8511,0.0,0.0,0.0,34.99170000000001,5.8511,40.84280000000001,42.3449
82,0.817,0.0004,0.8173,0.1471,0.9996329377217666,0.0004894163709776092,46.3848,0.2407,0.0,0.0,0.0,46.38480000000001,0.24070000000000003,46.62550000000001,46.6233
83,2.2768,0.0196,2.2964,0.4134,0.9914649015850897,0.008535098414910293,129.3636,12.3229,0.0,0.0,0.0,129.36360000000002,12.322900000000002,141.68650000000002,144.6832
84,0.3804,0.0,0.3804,0.0685,1.0,0.0,20.1381,0.0219,0.0,0.0,0.0,20.138099999999998,0.021900000000000003,20.159999999999997,20.1553
85,0.4331,0.0,0.4331,0.078,1.0,0.0,22.707,0.0184,0.0,0.0,0.0,22.707,0.018400000000000003,22.7254,22.7298
86,2.1441,0.0112,2.1553,0.388,0.9948035076323481,0.005196492367651835,117.5896,6.9842,0.0,0.0,0.0,117.58960000000003,6.9841999999999995,124.57380000000003,128.0741
87,0.5847,0.0,0.5848,0.1053,0.999829001367989,0.0,31.8698,0.018,0.0,0.0,0.0,31.86979999999999,0.018,31.88779999999999,31.8841
88,0.2404,0.0,0.2404,0.0433,1.0,0.0,12.9797,0.0113,0.0,0.0,0.0,12.979699999999996,0.0113,12.990999999999996,12.99
89,0.461,0.0001,0.4611,0.083,0.9997831273042724,0.0002168726957276079,25.8885,0.0385,0.0,0.0,0.0,25.888500000000004,0.03850000000000001,25.927000000000003,25.928
90,1.2163,0.0018,1.2181,0.2193,0.9985222888104425,0.0014777111895575075,64.7072,1.1426,0.0,0.0,0.0,64.7072,1.1426000000000003,65.8498,67.3494
91,0.6219,0.0001,0.622,0.112,0.99983922829582,0.0001607717041800643,31.9826,0.0462,0.0,0.0,0.0,31.9826,0.0462,32.028800000000004,32.0319
92,0.2556,0.0003,0.2559,0.0461,0.9988276670574442,0.0011723329425556857,13.4544,0.2062,0.0,0.0,0.0,13.454399999999998,0.20620000000000002,13.660599999999999,13.6599
93,0.0888,0.0001,0.0889,0.016,0.998875140607424,0.001124859392575928,5.3276,0.0518,0.0,0.0,0.0,5.3276,0.0518,5.3794,5.3816
94,0.9065,0.0006,0.9071,0.1633,0.9993385514276264,0.0006614485723734979,50.9826,0.3751,0.0,0.0,0.0,50.982600000000005,0.37510000000000004,51.35770000000001,51.3602
95,0.7283,0.001,0.7293,0.1313,0.9986288221582339,0.001371177841766077,39.9984,0.6039,0.0,0.0,0.0,39.99839999999999,0.6039,40.60229999999999,40.6027
96,0.9423,0.0158,0.9581,0.1725,0.9835090282851477,0.016490971714852313,52.7771,9.1333,0.0,0.0,0.0,52.77710000000001,9.133300000000002,61.91040000000001,63.9121
97,0.3626,0.0,0.3626,0.0653,1.0,0.0,20.1844,0.0187,0.0,0.0,0.0,20.184400000000004,0.018699999999999998,20.203100000000003,20.2005
98,0.3718,0.0003,0.3722,0.067,0.9989253089736702,0.0008060182697474476,20.3776,0.2151,0.0,0.0,0.0,20.3776,0.2151,20.5927,20.5911
99,2.6556,0.0134,2.669,0.4804,0.9949793930310978,0.005020606968902211,152.6274,8.5712,0.0,0.0,0.0,152.62740000000002,8.5712,161.19860000000003,162.1997
100,0.2517,0.0,0.2517,0.0453,1.0,0.0,13.5897,0.0149,0.0,0.0,0.0,13.589700000000004,0.0149,13.604600000000005,13.6036
101,3.3048,0.0089,3.3137,0.5965,0.9973141805232822,0.002685819476717868,195.8181,5.8432,0.0,0.0,0.0,195.8181,5.8432,201.66129999999998,204.1598
102,0.2322,0.0003,0.2326,0.0419,0.9982803095442819,0.001289767841788478,12.689,0.2175,0.0,0.0,0.0,12.689,0.21749999999999997,12.9065,13.4016
103,0.2803,0.0005,0.2808,0.0506,0.9982193732193733,0.0017806267806267807,16.0921,0.3255,0.0,0.0,0.0,16.092100000000002,0.32550000000000007,16.417600000000004,16.4157
104,2.1339,0.0048,2.1387,0.385,0.9977556459531491,0.0022443540468508904,121.6548,2.8864,0.0,0.0,0.0,121.65480000000002,2.8863999999999996,124.54120000000002,127.0439
105,0.2162,0.0001,0.2163,0.0389,0.9995376791493297,0.00046232085067036526,11.7933,0.0329,0.0,0.0,0.0,11.793300000000002,0.0329,11.826200000000002,11.8291
106,1.2135,0.0071,1.2206,0.2197,0.9941831885957727,0.00581681140422743,67.6612,4.3244,0.0,0.0,0.0,67.6612,4.324400000000001,71.98559999999999,72.9878
107,2.3104,0.009,2.3194,0.4175,0.9961196861257222,0.0038803138742778305,121.5754,5.5764,0.0,0.0,0.0,121.5754,5.5764,127.15180000000001,128.6528
108,0.1947,0.0,0.1947,0.0351,1.0,0.0,10.5299,0.0291,0.0,0.0,0.0,10.529899999999998,0.0291,10.558999999999997,10.5618
109,0.362,0.0003,0.3623,0.0652,0.9991719569417609,0.0008280430582390283,19.1475,0.1919,0.0,0.0,0.0,19.1475,0.19190000000000002,19.3394,20.341
110,0.1497,0.0,0.1498,0.027,0.999332443257677,0.0,8.3326,0.0203,0.0,0.0,0.0,8.332600000000001,0.020299999999999995,8.352900000000002,8.3555
111,0.7144,0.0029,0.7173,0.1291,0.9959570612017287,0.004042938798271295,39.0823,1.8313,0.0,0.0,0.0,39.0823,1.8312999999999997,40.913599999999995,41.9112
112,1.4732,0.0153,1.4885,0.2679,0.9897211958347331,0.010278804165267047,85.1099,10.1725,0.0,0.0,0.0,85.10990000000001,10.1725,95.28240000000001,98.2846
113,1.8626,0.0045,1.8671,0.3361,0.9975898452145038,0.002410154785496224,105.7674,2.722,0.0,0.0,0.0,105.76740000000001,2.722,108.4894,112.4879
114,0.3596,0.0001,0.3597,0.0647,0.9997219905476785,0.00027800945232137893,20.0911,0.0441,0.0,0.0,0.0,20.0911,0.0441,20.1352,20.1303
115,2.4379,0.0077,2.4455,0.4402,0.9968922510734001,0.0031486403598446127,136.0461,4.8122,0.0,0.0,0.0,136.0461,4.8122,140.85829999999999,143.8575
116,0.442,0.0002,0.4421,0.0796,0.9997738068310337,0.00045238633793259444,23.1705,0.1159,0.0,0.0,0.0,23.170499999999997,0.1159,23.286399999999997,23.2849
117,1.6746,0.0155,1.6901,0.3042,0.9908289450328384,0.009171054967161706,93.6657,9.5692,0.0,0.0,0.0,93.66569999999999,9.569199999999999,103.23489999999998,106.7372
118,1.1044,0.0013,1.1057,0.199,0.9988242742154293,0.0011757257845708602,60.5295,0.805,0.0,0.0,0.0,60.5295,0.8049999999999999,61.3345,62.3374
119,0.2203,0.0182,0.2384,0.0429,0.9240771812080537,0.07634228187919463,12.046,10.7392,0.0,0.0,0.0,12.045999999999996,10.739199999999999,22.785199999999996,24.2813
120,0.6322,0.0011,0.6332,0.114,0.9984207201516109,0.0017372078332280481,34.6465,0.6533,0.0,0.0,0.0,34.646499999999996,0.6533000000000002,35.2998,35.7988
121,0.2318,0.0003,0.2321,0.0418,0.998707453683757,0.0012925463162429987,13.5294,0.1876,0.0,0.0,0.0,13.529399999999999,0.18760000000000004,13.716999999999999,13.7169
122,1.3299,0.0014,1.3313,0.2396,0.9989483963043643,0.0010516036956358446,74.5885,0.9541,0.0,0.0,0.0,74.5885,0.9540999999999998,75.5426,75.5437
123,1.3335,0.0054,1.3389,0.241,0.9959668384494734,0.004033161550526552,75.3609,3.264,0.0,0.0,0.0,75.3609,3.2639999999999993,78.6249,79.6285
124,0.5722,0.0015,0.5737,0.1033,0.9973853930625763,0.002614606937423741,31.9019,0.9224,0.0,0.0,0.0,31.901899999999998,0.9224,32.8243,32.8284
125,0.1374,0.0007,0.138,0.0248,0.9956521739130434,0.005072463768115942,7.7926,0.4442,0.0,0.0,0.0,7.792599999999999,0.44419999999999993,8.236799999999999,8.2361
126,0.5951,0.0012,0.5963,0.1073,0.9979875901391916,0.0020124098608083176,32.3103,0.7415,0.0,0.0,0.0,32.3103,0.7415000000000002,33.0518,33.0538
127,3.4159,0.0219,3.4378,0.6188,0.9936296468671825,0.006370353132817499,204.3608,13.3932,0.0,0.0,0.0,204.36079999999998,13.393200000000002,217.754,220.2496
128,0.3919,0.0,0.3919,0.0705,1.0,0.0,21.8179,0.0102,0.0,0.0,0.0,21.817899999999995,0.0102,21.828099999999996,21.8312
129,1.2495,0.005,1.2545,0.2258,0.9960143483459547,0.0039856516540454365,70.0665,3.2259,0.0,0.0,0.0,70.06650000000002,3.2258999999999998,73.29240000000001,77.2911
130,0.3514,0.0001,0.3515,0.0633,0.9997155049786629,0.0002844950213371266,20.1842,0.0753,0.0,0.0,0.0,20.184200000000004,0.0753,20.259500000000003,20.2625
131,0.0977,0.0,0.0977,0.0176,1.0,0.0,5.3276,0.0107,0.0,0.0,0.0,5.3276,0.010700000000000001,5.3383,5.3337
132,0.2014,0.0001,0.2015,0.0363,0.9995037220843671,0.0004962779156327543,10.5297,0.055,0.0,0.0,0.0,10.529699999999997,0.055,10.584699999999996,11.08
133,2.3349,0.0103,2.3452,0.4221,0.9956080504860992,0.004391949513900733,130.6466,6.342,0.0,0.0,0.0,130.64659999999998,6.3420000000000005,136.9886,139.4896
134,0.2655,0.0,0.2655,0.0478,1.0,0.0,14.4814,0.0267,0.0,0.0,0.0,14.481400000000004,0.026699999999999998,14.508100000000004,14.5128
135,1.9315,0.0232,1.9547,0.3518,0.9881311710236864,0.0118688289763135,111.689,14.2505,0.0,0.0,0.0,111.68900000000004,14.250499999999997,125.93950000000004,129.9394
136,1.0801,0.0055,1.0856,0.1954,0.9949336772291821,0.005066322770817981,59.1477,3.2889,0.0,0.0,0.0,59.14770000000001,3.2888999999999995,62.436600000000006,64.437
137,0.1925,0.0001,0.1926,0.0347,0.9994807892004154,0.0005192107995846315,10.092,0.0468,0.0,0.0,0.0,10.092,0.0468,10.1388,10.1359
138,0.3918,0.0004,0.3922,0.0706,0.9989801121876594,0.0010198878123406426,22.3779,0.2398,0.0,0.0,0.0,22.3779,0.2398,22.6177,23.115
139,0.9699,0.0014,0.9713,0.1748,0.9985586327602182,0.0014413672397817357,55.0908,0.8328,0.0,0.0,0.0,55.090799999999994,0.8328000000000001,55.92359999999999,56.9258
140,0.2316,0.0003,0.2319,0.0417,0.9987063389391979,0.0012936610608020697,13.615,0.1745,0.0,0.0,0.0,13.614999999999995,0.17450000000000002,13.789499999999995,13.7922
141,0.3158,0.0001,0.316,0.0569,0.999367088607595,0.00031645569620253165,16.7213,0.0627,0.0,0.0,0.0,16.7213,0.0627,16.784,16.7791
142,2.1636,0.0054,2.1691,0.3904,0.9974643861509384,0.002489511779078881,127.378,3.3753,0.0,0.0,0.0,127.37800000000001,3.3753000000000006,130.75330000000002,137.2498
143,0.4083,0.0001,0.4084,0.0735,0.9997551420176298,0.0002448579823702253,21.1716,0.0765,0.0,0.0,0.0,21.171600000000005,0.0765,21.248100000000004,21.2506
144,1.0655,0.0023,1.0678,0.1922,0.9978460385840043,0.0021539614159955048,60.745,1.5178,0.0,0.0,0.0,60.74500000000001,1.5177999999999998,62.26280000000001,64.7637
145,0.0916,0.0003,0.0918,0.0165,0.9978213507625272,0.00326797385620915,5.046,0.1567,0.0,0.0,0.0,5.046,0.1567,5.2027,5.2006
146,0.5307,0.0007,0.5314,0.0957,0.9986827248776815,0.0013172751223184042,29.3605,0.4331,0.0,0.0,0.0,29.360500000000005,0.4331,29.793600000000005,31.2895
147,0.6296,0.0008,0.6304,0.1135,0.9987309644670053,0.001269035532994924,34.787,0.5463,0.0,0.0,0.0,34.787000000000006,0.5463,35.33330000000001,37.3381
148,2.4051,0.0036,2.4087,0.4336,0.9985054178602566,0.00149458213974343,129.6658,2.3651,0.0,0.0,0.0,129.6658,2.3651,132.0309,138.0261
149,0.5862,0.0001,0.5863,0.1055,0.9998294388538291,0.00017056114617090227,31.9741,0.0846,0.0,0.0,0.0,31.974100000000007,0.08460000000000001,32.05870000000001,32.5584
150,1.8312,0.0145,1.8456,0.3322,0.9921976592977894,0.007856523623753794,102.3104,9.6827,0.0,0.0,0.0,102.31039999999997,9.6827,111.99309999999997,119.4952
151,0.6739,0.0002,0.6741,0.1213,0.9997033081145231,0.0002966918854769322,36.5896,0.1341,0.0,0.0,0.0,36.5896,0.1341,36.723699999999994,38.2223
152,0.4764,0.0,0.4764,0.0857,1.0,0.0,25.3101,0.0122,0.0,0.0,0.0,25.310100000000002,0.012199999999999999,25.322300000000002,25.3234
153,1.051,0.001,1.0519,0.1894,0.9991444053617263,0.0009506607091928891,56.9826,0.6192,0.0,0.0,0.0,56.982600000000005,0.6192,57.601800000000004,60.0975
154,0.4469,0.0002,0.4471,0.0805,0.9995526727801387,0.0004473272198613286,26.1382,0.1534,0.0,0.0,0.0,26.138199999999998,0.1534,26.2916,26.2898
155,0.3384,0.0002,0.3387,0.061,0.9991142604074401,0.000590493061706525,18.5758,0.1433,0.0,0.0,0.0,18.575799999999994,0.14329999999999998,18.719099999999994,18.7146
156,0.2241,0.0001,0.2242,0.0403,0.9995539696699375,0.00044603033006244426,11.6865,0.0538,0.0,0.0,0.0,11.686499999999997,0.053799999999999994,11.740299999999998,11.736
157,0.5239,0.0008,0.5247,0.0944,0.9984753192300362,0.0015246807699637887,29.6889,0.4444,0.0,0.0,0.0,29.6889,0.4443999999999999,30.1333,32.637
158,0.4636,0.0007,0.4643,0.0836,0.9984923540814129,0.0015076459185871204,26.3637,0.442,0.0,0.0,0.0,26.36370000000001,0.442,26.80570000000001,26.8039
