job_id,energy_qpu_kwh,energy_cpu_kwh,energy_total_kwh,cost_energy_total,phi_qpu,phi_cpu,qpu_time_s,cpu_time_s,qpu_wait_s,cpu_wait_s,wait_total_s,qpu_turn_s,cpu_turn_s,turn_total_s,job_turnaround_s
25,0.0692,0.0,0.0692,0.0125,1.0,0.0,4.0369,0.0155,0.0,0.0,0.0,4.0369,0.0155,4.0524000000000004,4.055
26,0.0748,0.0001,0.0749,0.0135,0.9986648865153539,0.001335113484646195,4.0368,0.0587,0.0,0.0,0.0,4.0367999999999995,0.0587,4.0954999999999995,4.0927
27,0.0681,0.003,0.0712,0.0128,0.9564606741573033,0.042134831460674156,3.774,1.9818,0.0,0.0,0.0,3.774,1.9817999999999998,5.7558,5.7577
28,0.1193,0.0122,0.1316,0.0237,0.9065349544072949,0.09270516717325229,6.6863,7.2035,0.0,0.0,0.0,6.6863,7.2035,13.889800000000001,14.3871
29,0.0786,0.0,0.0786,0.0142,1.0,0.0,4.7175,0.0058,0.0,0.0,0.0,4.717499999999999,0.0058,4.723299999999999,4.7216
30,0.0404,0.0057,0.0461,0.0083,0.8763557483731019,0.12364425162689804,2.3574,3.6694,0.0,0.0,0.0,2.3574,3.6694000000000004,6.026800000000001,6.0307
31,0.164,0.0016,0.1656,0.0298,0.9903381642512078,0.009661835748792272,9.0828,1.0133,0.0,0.0,0.0,9.0828,1.0132999999999999,10.0961,10.0926
32,0.101,0.0007,0.1017,0.0183,0.9931170108161259,0.00688298918387414,5.4546,0.4412,0.0,0.0,0.0,5.454600000000001,0.44120000000000004,5.895800000000001,5.8924
33,0.1177,0.0001,0.1177,0.0212,1.0,0.0008496176720475786,6.6886,0.0406,0.0,0.0,0.0,6.6886,0.0406,6.7292000000000005,6.7272
34,0.1514,0.0007,0.1521,0.0274,0.9953977646285338,0.0046022353714661405,9.0828,0.4057,0.0,0.0,0.0,9.0828,0.4057,9.4885,9.491
35,0.0657,0.0027,0.0685,0.0123,0.9591240875912407,0.03941605839416058,3.718,1.6723,0.0,0.0,0.0,3.718,1.6723000000000001,5.3903,5.3953
36,0.1125,0.0,0.1125,0.0203,1.0,0.0,6.2302,0.0095,0.0,0.0,0.0,6.230200000000001,0.009499999999999998,6.239700000000001,6.2408
37,0.0591,0.0,0.0591,0.0106,1.0,0.0,3.2728,0.0203,0.0,0.0,0.0,3.2728,0.0203,3.2931000000000004,3.2913
38,0.0548,0.0008,0.0556,0.01,0.985611510791367,0.014388489208633094,3.115,0.539,0.0,0.0,0.0,3.115,0.539,3.6540000000000004,3.6567
39,0.0961,0.0,0.0962,0.0173,0.9989604989604991,0.0,5.1918,0.0055,0.0,0.0,0.0,5.191799999999999,0.0055,5.1972999999999985,5.2018
40,0.167,0.0005,0.1676,0.0302,0.996420047732697,0.0029832935560859188,8.7994,0.3467,0.0,0.0,0.0,8.799399999999999,0.34670000000000006,9.146099999999999,9.149
41,0.0577,0.0067,0.0644,0.0116,0.8959627329192547,0.10403726708074534,3.1966,4.3394,0.0,0.0,0.0,3.1966,4.3393999999999995,7.536,7.5363
42,0.0533,0.0001,0.0534,0.0096,0.99812734082397,0.0018726591760299626,3.0276,0.0921,0.0,0.0,0.0,3.0276,0.0921,3.1197,3.1167
43,0.1057,0.0001,0.1058,0.019,0.999054820415879,0.000945179584120983,5.4358,0.0484,0.0,0.0,0.0,5.4358,0.0484,5.4842,5.482
44,0.0688,0.0001,0.0689,0.0124,0.9985486211901305,0.001451378809869376,3.9109,0.0408,0.0,0.0,0.0,3.9109000000000007,0.0408,3.9517000000000007,3.9544
45,0.0447,0.0,0.0448,0.0081,0.9977678571428571,0.0,2.3575,0.0258,0.0,0.0,0.0,2.3575,0.0258,2.3832999999999998,2.387
46,0.1746,0.0034,0.178,0.032,0.9808988764044945,0.019101123595505618,9.4296,2.1142,0.0,0.0,0.0,9.4296,2.1142,11.543800000000001,11.54
47,0.0577,0.0052,0.0629,0.0113,0.9173290937996821,0.08267090620031796,3.1966,3.3243,0.0,0.0,0.0,3.1966,3.3243,6.5209,6.5211
48,0.0758,0.0,0.0758,0.0137,1.0,0.0,4.5489,0.0175,0.0,0.0,0.0,4.5489,0.0175,4.5664,4.5655
49,0.1616,0.0044,0.166,0.0299,0.9734939759036144,0.02650602409638554,8.7272,2.8322,0.0,0.0,0.0,8.7272,2.8322000000000003,11.5594,11.5621
50,0.0858,0.0002,0.086,0.0155,0.9976744186046512,0.0023255813953488376,4.634,0.1026,0.0,0.0,0.0,4.634,0.1026,4.7366,4.7406
51,0.0901,0.0,0.0901,0.0162,1.0,0.0,4.6341,0.0113,0.0,0.0,0.0,4.6341,0.011300000000000001,4.6454,4.643
52,0.1612,0.0,0.1612,0.029,1.0,0.0,8.4913,0.0074,0.0,0.0,0.0,8.4913,0.0074,8.498700000000001,8.5
53,0.1631,0.0024,0.1654,0.0298,0.9860943168077388,0.014510278113663845,9.2682,1.5397,0.0,0.0,0.0,9.2682,1.5397000000000003,10.8079,10.8119
54,0.1801,0.0,0.1801,0.0324,1.0,0.0,10.2352,0.0064,0.0,0.0,0.0,10.235199999999999,0.006400000000000001,10.241599999999998,10.2457
55,0.1454,0.001,0.1464,0.0264,0.9931693989071039,0.006830601092896175,8.727,0.6487,0.0,0.0,0.0,8.726999999999999,0.6486999999999999,9.375699999999998,9.376
56,0.0537,0.0014,0.0551,0.0099,0.9745916515426496,0.02540834845735027,2.8306,0.8468,0.0,0.0,0.0,2.8306,0.8468,3.6774,3.6728
57,0.1113,0.0001,0.1115,0.0201,0.9982062780269058,0.0008968609865470852,5.8662,0.0694,0.0,0.0,0.0,5.866200000000001,0.0694,5.935600000000001,5.9343
58,0.0852,0.0016,0.0867,0.0156,0.9826989619377162,0.01845444059976932,4.7174,0.9771,0.0,0.0,0.0,4.7174,0.9771000000000001,5.6945,5.6933
59,0.1631,0.0084,0.1714,0.0309,0.9515752625437572,0.049008168028004666,9.2682,5.4182,0.0,0.0,0.0,9.2682,5.4182,14.686399999999999,14.6837
60,0.1461,0.0003,0.1464,0.0264,0.9979508196721312,0.002049180327868852,8.307,0.1586,0.0,0.0,0.0,8.307,0.15860000000000002,8.4656,8.4673
61,0.1951,0.0,0.1951,0.0351,1.0,0.0,10.0329,0.0153,0.0,0.0,0.0,10.0329,0.015300000000000001,10.0482,10.0462
62,0.1308,0.0056,0.1364,0.0245,0.9589442815249267,0.04105571847507331,7.0644,3.5751,0.0,0.0,0.0,7.064400000000001,3.5751,10.639500000000002,10.6428
63,0.1765,0.0,0.1765,0.0318,1.0,0.0,10.033,0.0105,0.0,0.0,0.0,10.033,0.010499999999999999,10.0435,10.0458
64,0.121,0.0,0.1211,0.0218,0.9991742361684558,0.0,7.0645,0.0271,0.0,0.0,0.0,7.064500000000001,0.0271,7.091600000000001,7.0961
65,0.0956,0.0,0.0956,0.0172,1.0,0.0,5.4359,0.0079,0.0,0.0,0.0,5.4359,0.0079,5.4438,5.4429
66,0.1119,0.0091,0.121,0.0218,0.9247933884297521,0.07520661157024794,5.8935,6.0829,0.0,0.0,0.0,5.8934999999999995,6.0829,11.9764,11.9759
67,0.1239,0.0012,0.125,0.0225,0.9912,0.0096,6.6885,0.7563,0.0,0.0,0.0,6.6884999999999994,0.7563000000000001,7.4448,7.4462
68,0.1162,0.0,0.1162,0.0209,1.0,0.0,6.6044,0.0303,0.0,0.0,0.0,6.6044,0.0303,6.6347000000000005,6.6307
69,0.1204,0.0017,0.1221,0.022,0.986076986076986,0.013923013923013922,6.8441,1.0348,0.0,0.0,0.0,6.8441,1.0348000000000002,7.8789,7.8823
70,0.0584,0.0001,0.0586,0.0105,0.9965870307167236,0.0017064846416382253,3.4117,0.0734,0.0,0.0,0.0,3.4116999999999997,0.07339999999999999,3.4850999999999996,3.482
71,0.0561,0.0017,0.0578,0.0104,0.9705882352941176,0.029411764705882353,3.0276,1.1552,0.0,0.0,0.0,3.0276,1.1552,4.1828,4.1876
72,0.1801,0.0,0.1801,0.0324,1.0,0.0,10.2353,0.006,0.0,0.0,0.0,10.235299999999999,0.006,10.241299999999999,10.2364
73,0.1022,0.0,0.1022,0.0184,1.0,0.0,5.6609,0.0207,0.0,0.0,0.0,5.660900000000001,0.0207,5.6816,5.6863
74,0.146,0.0,0.146,0.0263,1.0,0.0,8.5242,0.0137,0.0,0.0,0.0,8.5242,0.0137,8.5379,8.5428
75,0.1409,0.0,0.1409,0.0254,1.0,0.0,7.8034,0.0106,0.0,0.0,0.0,7.8034,0.0106,7.814,7.811
76,0.1601,0.0049,0.165,0.0297,0.9703030303030302,0.029696969696969694,9.0979,3.157,0.0,0.0,0.0,9.0979,3.157,12.2549,12.2557
77,0.0917,0.0007,0.0924,0.0166,0.9924242424242425,0.007575757575757576,4.7174,0.4357,0.0,0.0,0.0,4.7174,0.43570000000000003,5.153099999999999,5.1562
78,0.0589,0.001,0.0599,0.0108,0.9833055091819699,0.01669449081803005,3.5362,0.619,0.0,0.0,0.0,3.5362,0.619,4.1552,4.1507
79,0.0365,0.0008,0.0374,0.0067,0.9759358288770053,0.0213903743315508,2.0768,0.5534,0.0,0.0,0.0,2.0768,0.5534,2.6302,2.6317
80,0.1951,0.0001,0.1952,0.0351,0.9994877049180327,0.0005122950819672131,10.0327,0.081,0.0,0.0,0.0,10.0327,0.081,10.1137,10.1104
81,0.0577,0.0044,0.0621,0.0112,0.92914653784219,0.07085346215780998,3.1968,2.8541,0.0,0.0,0.0,3.1968,2.8541,6.0509,6.053
82,0.1548,0.0001,0.1549,0.0279,0.999354422207876,0.0006455777921239509,8.1538,0.077,0.0,0.0,0.0,8.1538,0.07700000000000001,8.2308,8.2286
83,0.1182,0.0066,0.1248,0.0225,0.9471153846153847,0.052884615384615384,6.5454,4.4056,0.0,0.0,0.0,6.545399999999999,4.4056,10.950999999999999,10.9477
84,0.1065,0.0,0.1065,0.0192,1.0,0.0,6.0552,0.0081,0.0,0.0,0.0,6.0552,0.0081,6.0633,6.0586
85,0.164,0.0,0.164,0.0295,1.0,0.0,9.0828,0.0058,0.0,0.0,0.0,9.0828,0.0058000000000000005,9.088600000000001,9.093
86,0.0931,0.0037,0.0968,0.0174,0.9617768595041323,0.03822314049586777,5.436,2.4395,0.0,0.0,0.0,5.436,2.4395000000000002,7.875500000000001,7.8758
87,0.1363,0.0,0.1363,0.0245,1.0,0.0,7.5479,0.0052,0.0,0.0,0.0,7.5479,0.005200000000000001,7.553100000000001,7.5494
88,0.0937,0.0,0.0938,0.0169,0.9989339019189767,0.0,5.192,0.0041,0.0,0.0,0.0,5.192,0.0040999999999999995,5.1961,5.1951
89,0.0326,0.0,0.0326,0.0059,1.0,0.0,1.9554,0.0108,0.0,0.0,0.0,1.9554000000000002,0.0108,1.9662000000000002,1.9672
90,0.1766,0.0009,0.1775,0.032,0.9949295774647888,0.0050704225352112674,9.083,0.5997,0.0,0.0,0.0,9.083,0.5997,9.6827,9.6823
91,0.1125,0.0,0.1125,0.0202,1.0,0.0,6.3932,0.0173,0.0,0.0,0.0,6.3932,0.0173,6.4105,6.4136
92,0.0394,0.0002,0.0396,0.0071,0.9949494949494948,0.00505050505050505,2.1818,0.0975,0.0,0.0,0.0,2.1818,0.09749999999999999,2.2793,2.2786
93,0.0385,0.0,0.0385,0.0069,1.0,0.0,2.1312,0.0147,0.0,0.0,0.0,2.1312,0.0147,2.1459,2.1481
94,0.1154,0.0003,0.1157,0.0208,0.9974070872947278,0.0025929127052722557,6.393,0.163,0.0,0.0,0.0,6.393,0.163,6.556,6.5585
95,0.1507,0.0003,0.151,0.0272,0.9980132450331126,0.001986754966887417,8.7994,0.187,0.0,0.0,0.0,8.799399999999999,0.187,8.986399999999998,8.9868
96,0.0724,0.0056,0.078,0.014,0.9282051282051282,0.07179487179487179,3.9109,3.6321,0.0,0.0,0.0,3.9109000000000003,3.6321000000000003,7.543000000000001,7.5447
97,0.1458,0.0,0.1458,0.0262,1.0,0.0,8.0738,0.0079,0.0,0.0,0.0,8.0738,0.0079,8.0817,8.0791
98,0.1223,0.0001,0.1224,0.022,0.9991830065359478,0.0008169934640522876,6.951,0.0846,0.0,0.0,0.0,6.9510000000000005,0.0846,7.0356000000000005,7.034
99,0.149,0.0039,0.1529,0.0275,0.974493132766514,0.025506867233485934,8.2508,2.5402,0.0,0.0,0.0,8.2508,2.5402,10.791,10.7921
100,0.1007,0.0,0.1007,0.0181,1.0,0.0,5.4358,0.0074,0.0,0.0,0.0,5.4358,0.0074,5.4432,5.4422
101,0.1455,0.0039,0.1494,0.0269,0.9738955823293172,0.02610441767068273,8.7272,2.8194,0.0,0.0,0.0,8.7272,2.8194,11.5466,11.5451
102,0.0628,0.0002,0.0629,0.0113,0.9984101748807631,0.003179650238473768,3.4756,0.106,0.0,0.0,0.0,3.4756000000000005,0.106,3.5816000000000003,3.5767
103,0.0766,0.0002,0.0769,0.0138,0.9960988296488947,0.002600780234070221,4.0369,0.1528,0.0,0.0,0.0,4.0369,0.1528,4.1897,4.1878
104,0.0829,0.0021,0.085,0.0153,0.9752941176470588,0.024705882352941175,4.2622,1.4134,0.0,0.0,0.0,4.2622,1.4134,5.6756,5.6783
105,0.0895,0.0,0.0896,0.0161,0.9988839285714285,0.0,4.7174,0.0138,0.0,0.0,0.0,4.7174,0.0138,4.731199999999999,4.7341
106,0.1243,0.0033,0.1276,0.023,0.9741379310344828,0.025862068965517244,7.0646,2.1005,0.0,0.0,0.0,7.0646,2.1005,9.1651,9.1673
107,0.1154,0.0037,0.119,0.0214,0.969747899159664,0.03109243697478992,6.2301,2.227,0.0,0.0,0.0,6.2301,2.227,8.4571,8.4581
108,0.0302,0.0,0.0302,0.0054,1.0,0.0,1.812,0.0114,0.0,0.0,0.0,1.812,0.0114,1.8234000000000001,1.8262
109,0.0867,0.0001,0.0868,0.0156,0.998847926267281,0.001152073732718894,4.459,0.088,0.0,0.0,0.0,4.459,0.088,4.547,4.5486
110,0.0543,0.0,0.0543,0.0098,1.0,0.0,2.9332,0.0074,0.0,0.0,0.0,2.9332,0.0074,2.9406,2.9432
111,0.1811,0.0012,0.1823,0.0328,0.993417443773999,0.006582556226001097,10.0329,0.7512,0.0,0.0,0.0,10.0329,0.7512,10.7841,10.7817
112,0.1267,0.0054,0.1322,0.0238,0.9583963691376701,0.04084720121028744,6.8442,3.4475,0.0,0.0,0.0,6.8442,3.4475000000000002,10.2917,10.2939
113,0.1461,0.0018,0.148,0.0266,0.9871621621621622,0.012162162162162163,8.307,1.1497,0.0,0.0,0.0,8.307,1.1497000000000002,9.456700000000001,9.4552
114,0.1379,0.0,0.1379,0.0248,1.0,0.0,7.6363,0.0201,0.0,0.0,0.0,7.6363,0.0201,7.6564000000000005,7.6515
115,0.0364,0.0042,0.0406,0.0073,0.8965517241379312,0.10344827586206896,2.0184,2.6636,0.0,0.0,0.0,2.0183999999999997,2.6635999999999997,4.6819999999999995,4.6812
116,0.1631,0.0001,0.1631,0.0294,1.0,0.0006131207847946046,9.2682,0.0365,0.0,0.0,0.0,9.2682,0.0365,9.3047,9.3032
117,0.1059,0.0058,0.1117,0.0201,0.9480752014324082,0.051924798567591766,5.8662,3.3864,0.0,0.0,0.0,5.866200000000001,3.3864,9.252600000000001,9.2549
118,0.0632,0.0006,0.0638,0.0115,0.9905956112852666,0.009404388714733543,3.4116,0.38,0.0,0.0,0.0,3.4116,0.38,3.7916,3.7945
119,0.0392,0.0067,0.0459,0.0083,0.8540305010893245,0.14596949891067537,2.0185,4.6138,0.0,0.0,0.0,2.0185,4.6138,6.632300000000001,6.6284
120,0.1312,0.0004,0.1316,0.0237,0.9969604863221886,0.0030395136778115506,7.4586,0.2193,0.0,0.0,0.0,7.458600000000001,0.2193,7.6779,7.6769
121,0.0663,0.0001,0.0665,0.012,0.9969924812030074,0.0015037593984962407,3.4118,0.0674,0.0,0.0,0.0,3.4118,0.0674,3.4792,3.4791
122,0.1895,0.0006,0.1902,0.0342,0.9963196635120926,0.003154574132492113,10.2352,0.3626,0.0,0.0,0.0,10.235199999999999,0.36260000000000003,10.5978,10.5989
123,0.0635,0.0025,0.066,0.0119,0.962121212121212,0.03787878787878788,3.3444,1.6147,0.0,0.0,0.0,3.3444,1.6147,4.959099999999999,4.9627
124,0.1401,0.0005,0.1406,0.0253,0.9964438122332859,0.0035561877667140826,7.9608,0.3264,0.0,0.0,0.0,7.960800000000001,0.3264,8.2872,8.2913
125,0.0429,0.0003,0.0432,0.0078,0.9930555555555555,0.006944444444444443,2.3172,0.1792,0.0,0.0,0.0,2.3172,0.17919999999999997,2.4964,2.4957
126,0.1579,0.0005,0.1584,0.0285,0.9968434343434344,0.0031565656565656565,8.5242,0.3079,0.0,0.0,0.0,8.5242,0.3079,8.8321,8.8341
127,0.0604,0.009,0.0694,0.0125,0.8703170028818443,0.1296829971181556,3.3442,6.5019,0.0,0.0,0.0,3.3442,6.501900000000001,9.8461,9.8417
128,0.1495,0.0,0.1495,0.0269,1.0,0.0,8.7273,0.006,0.0,0.0,0.0,8.7273,0.005999999999999999,8.7333,8.7364
129,0.1786,0.002,0.1806,0.0325,0.9889258028792912,0.011074197120708748,10.4268,1.228,0.0,0.0,0.0,10.4268,1.2279999999999998,11.6548,11.6535
130,0.1495,0.0,0.1495,0.0269,1.0,0.0,8.0737,0.026,0.0,0.0,0.0,8.073699999999999,0.026,8.099699999999999,8.1027
131,0.0395,0.0,0.0395,0.0071,1.0,0.0,2.1311,0.0045,0.0,0.0,0.0,2.1311,0.0045,2.1356,2.131
132,0.0352,0.0,0.0353,0.0063,0.9971671388101984,0.0,1.8119,0.0273,0.0,0.0,0.0,1.8119,0.0273,1.8392000000000002,1.8345
133,0.1381,0.0039,0.142,0.0256,0.9725352112676057,0.027464788732394368,7.4586,2.6349,0.0,0.0,0.0,7.458600000000001,2.6349,10.0935,10.0945
134,0.0965,0.0,0.0966,0.0174,0.9989648033126294,0.0,5.7924,0.0099,0.0,0.0,0.0,5.7924,0.0099,5.8023,5.807
135,0.0628,0.01,0.0727,0.0131,0.8638239339752406,0.1375515818431912,3.4757,6.1775,0.0,0.0,0.0,3.4757,6.1775,9.6532,9.6531
136,0.0805,0.0023,0.0829,0.0149,0.971049457177322,0.027744270205066344,4.4591,1.4307,0.0,0.0,0.0,4.4591,1.4307,5.8898,5.8902
137,0.071,0.0,0.071,0.0128,1.0,0.0,4.0368,0.0196,0.0,0.0,0.0,4.0367999999999995,0.0196,4.056399999999999,4.0535
138,0.1255,0.0001,0.1256,0.0226,0.999203821656051,0.0007961783439490447,6.9511,0.0792,0.0,0.0,0.0,6.9511,0.07919999999999999,7.0303,7.0276
139,0.1343,0.0006,0.1349,0.0243,0.9955522609340253,0.004447739065974796,7.6363,0.3743,0.0,0.0,0.0,7.6363,0.37429999999999997,8.0106,8.0128
140,0.0958,0.0001,0.0959,0.0173,0.9989572471324296,0.0010427528675703858,5.046,0.0516,0.0,0.0,0.0,5.046,0.0516,5.0976,5.1003
141,0.127,0.0,0.127,0.0229,1.0,0.0,6.6885,0.0179,0.0,0.0,0.0,6.6885,0.0179,6.7064,6.7015
142,0.1223,0.0037,0.126,0.0227,0.9706349206349206,0.029365079365079365,6.9512,2.2216,0.0,0.0,0.0,6.9512,2.2216000000000005,9.1728,9.1693
143,0.1413,0.0,0.1414,0.0254,0.9992927864214993,0.0,7.2685,0.0313,0.0,0.0,0.0,7.2685,0.0313,7.2998,7.3023
144,0.1558,0.001,0.1569,0.0282,0.9929891650732949,0.006373486297004461,9.0978,0.6695,0.0,0.0,0.0,9.0978,0.6695,9.767299999999999,9.7682
145,0.0355,0.0001,0.0356,0.0064,0.997191011235955,0.002808988764044944,2.0185,0.0578,0.0,0.0,0.0,2.0185,0.05779999999999999,2.0763,2.0742
146,0.0619,0.0003,0.0622,0.0112,0.995176848874598,0.004823151125401929,3.3441,0.1697,0.0,0.0,0.0,3.3441,0.16970000000000002,3.5138000000000003,3.5097
147,0.0851,0.0004,0.0856,0.0154,0.9941588785046729,0.004672897196261683,4.7149,0.2521,0.0,0.0,0.0,4.7149,0.2521,4.9670000000000005,4.9718
148,0.1086,0.0013,0.1099,0.0198,0.9881710646041857,0.011828935395814377,5.8663,0.8049,0.0,0.0,0.0,5.866300000000001,0.8049,6.671200000000001,6.6664
149,0.1731,0.0001,0.1732,0.0312,0.9994226327944573,0.0005773672055427253,9.5896,0.0331,0.0,0.0,0.0,9.5896,0.0331,9.6227,9.6224
150,0.15,0.0062,0.1562,0.0281,0.9603072983354672,0.03969270166453265,8.5242,4.495,0.0,0.0,0.0,8.5242,4.495,13.019200000000001,13.0213
151,0.1057,0.0001,0.1058,0.019,0.999054820415879,0.000945179584120983,5.436,0.054,0.0,0.0,0.0,5.436,0.054,5.49,5.4886
152,0.1421,0.0,0.1421,0.0256,1.0,0.0,8.5242,0.0034,0.0,0.0,0.0,8.5242,0.0034000000000000002,8.5276,8.5287
153,0.1184,0.0004,0.1188,0.0214,0.9966329966329966,0.0033670033670033673,6.3931,0.2323,0.0,0.0,0.0,6.3931000000000004,0.23230000000000003,6.625400000000001,6.6211
154,0.1149,0.0001,0.115,0.0207,0.9991304347826087,0.0008695652173913044,6.0552,0.0485,0.0,0.0,0.0,6.0552,0.0485,6.1037,6.1019
155,0.1067,0.0001,0.1069,0.0192,0.9981290926099159,0.0009354536950420955,6.2301,0.0876,0.0,0.0,0.0,6.2301,0.0876,6.3177,6.3132
156,0.0411,0.0,0.0411,0.0074,1.0,0.0,2.2745,0.0256,0.0,0.0,0.0,2.2744999999999997,0.0256,2.3000999999999996,2.2958
157,0.0595,0.0004,0.0599,0.0108,0.9933222036727879,0.00667779632721202,3.4757,0.2224,0.0,0.0,0.0,3.4757000000000002,0.2224,3.6981,3.7018
158,0.1212,0.0002,0.1215,0.0219,0.9975308641975309,0.001646090534979424,6.5454,0.1546,0.0,0.0,0.0,6.545399999999999,0.1546,6.699999999999999,6.6982
159,0.1538,0.0004,0.1542,0.0278,0.9974059662775615,0.0025940337224383916,8.3068,0.2183,0.0,0.0,0.0,8.3068,0.2183,8.5251,8.5213
160,0.1566,0.0001,0.1567,0.0282,0.9993618379068282,0.0006381620931716656,8.2509,0.0435,0.0,0.0,0.0,8.2509,0.0435,8.2944,8.2932
161,0.1312,0.0,0.1313,0.0236,0.9992383853769993,0.0,7.4586,0.0323,0.0,0.0,0.0,7.458600000000001,0.032299999999999995,7.490900000000001,7.4935
162,0.1312,0.0088,0.14,0.0252,0.9371428571428572,0.06285714285714286,7.2684,5.4389,0.0,0.0,0.0,7.268400000000001,5.4389,12.7073,12.7052
163,0.0724,0.0063,0.0787,0.0142,0.9199491740787802,0.08005082592121981,3.9108,4.1285,0.0,0.0,0.0,3.9108000000000005,4.1285,8.0393,8.0392
164,0.0534,0.0001,0.0534,0.0096,1.0,0.0018726591760299626,3.1152,0.0426,0.0,0.0,0.0,3.1152,0.0426,3.1578000000000004,3.161
165,0.1601,0.0,0.1601,0.0288,1.0,0.0,9.3451,0.004,0.0,0.0,0.0,9.3451,0.004,9.3491,9.347
166,0.0591,0.0009,0.06,0.0108,0.985,0.015,3.1152,0.566,0.0,0.0,0.0,3.1152,0.566,3.6812,3.6778
167,0.0575,0.0001,0.0575,0.0104,1.0,0.0017391304347826088,3.0276,0.0368,0.0,0.0,0.0,3.0276,0.0368,3.0644,3.0604
168,0.1131,0.0026,0.1157,0.0208,0.9775280898876405,0.02247191011235955,6.6043,1.5118,0.0,0.0,0.0,6.6043,1.5118,8.1161,8.1155
