job_id,num_qubits,depth,priority,arrival_time,num_shots,req_iterations,cpu_units,mem_bw
60,5,10,2,38.6253,2900,4,5,9
61,16,5,2,39.709,1900,4,10,20
62,9,17,2,40.2508,3600,4,7,13
63,8,9,2,40.4456,3800,7,6,12
64,5,11,2,40.689,3500,3,5,9
65,11,20,2,43.5649,4100,3,8,15
66,6,8,2,44.1134,3400,7,5,10
67,18,14,2,46.0819,3700,7,10,20
68,3,13,2,47.146,1800,5,4,6
69,7,20,2,47.6487,4600,4,6,11
70,19,10,2,48.591,4100,4,10,20
71,7,16,2,48.6951,2400,6,6,11
72,11,9,2,48.7495,4600,5,8,15
73,9,12,2,48.8908,2900,5,7,13
74,19,19,2,48.9799,3500,7,10,20
75,12,5,2,49.062,1400,4,8,17
76,8,16,2,50.99,5000,7,6,12
77,20,6,2,51.7473,2600,6,10,20
78,14,8,2,52.6409,3400,4,9,19
79,11,17,2,52.9306,4900,6,8,15
80,20,6,2,52.9382,2100,4,10,20
81,5,12,2,53.0513,1700,3,5,9
82,11,20,2,53.7544,3800,6,8,15
83,16,10,2,54.1098,1400,6,10,20
84,17,5,2,54.5863,4200,6,10,20
85,5,6,2,54.5928,4000,3,5,9
86,5,9,2,54.6117,5000,5,5,9
87,17,17,2,55.5312,2600,4,10,20
88,18,13,2,56.3765,3500,4,10,20
89,16,8,2,56.4129,4600,7,10,20
90,12,13,2,56.706,2800,7,8,17
91,15,17,2,56.8838,2100,3,10,20
92,20,13,2,56.9694,3900,4,10,20
93,16,11,2,57.8047,4600,3,10,20
94,16,7,2,57.9234,3500,5,10,20
95,17,19,2,58.0153,4400,6,10,20
96,19,10,2,58.3059,2200,6,10,20
97,7,20,2,58.32,1600,5,6,11
98,7,17,2,58.9264,2600,7,6,11
99,15,5,2,62.6581,4500,6,10,20
100,3,20,2,62.6652,4100,3,4,6
101,5,18,2,63.9939,1200,6,5,9
102,4,5,2,64.1994,4300,6,4,8
103,11,7,2,65.2291,3800,6,8,15
104,19,5,2,65.9794,1800,5,10,20
105,7,6,2,66.7827,2000,3,6,11
106,11,9,2,68.2654,3200,6,8,15
107,15,9,2,69.9953,1900,6,10,20
108,15,20,2,70.0069,1600,6,10,20
109,12,8,2,70.1317,1500,5,8,17
110,8,17,2,70.3139,4000,3,6,12
111,7,19,2,70.721,2100,3,6,11
112,17,17,2,70.7568,2100,6,10,20
113,5,10,2,70.8717,4600,3,5,9
114,5,12,2,70.9508,3200,5,5,9
115,20,10,2,73.4437,3700,4,10,20
116,6,13,2,73.7143,1100,5,5,10
117,11,11,2,73.8358,1800,7,8,15
118,11,19,2,73.9018,1800,6,8,15
119,11,17,2,74.2486,4600,6,8,15
120,9,6,2,75.7463,3000,4,7,13
121,5,16,2,76.4013,1700,7,5,9
122,5,15,2,77.0388,1300,3,5,9
123,15,12,2,77.8226,4200,3,10,20
124,15,11,2,77.9889,4000,7,10,20
125,16,7,2,80.0395,4900,6,10,20
126,5,9,2,80.1457,4000,3,5,9
127,8,11,2,81.0461,2700,6,6,12
128,15,11,2,82.8873,3000,3,10,20
129,19,18,2,83.3972,1900,3,10,20
130,11,11,2,83.6784,5000,6,8,15
131,10,17,2,83.8869,3600,5,7,14
132,19,18,2,84.4923,2000,5,10,20
133,16,6,2,84.7756,1300,6,10,20
134,15,6,2,85.4463,4900,3,10,20
135,13,19,2,86.0547,2200,5,9,18
136,17,13,2,87.363,3900,5,10,20
137,8,9,2,90.0283,2200,3,6,12
138,7,19,2,91.0275,4100,3,6,11
139,15,16,2,91.0689,2000,5,10,20
140,10,18,2,91.2246,1000,4,7,14
141,16,14,2,91.6275,3800,3,10,20
142,13,10,2,92.115,4100,7,9,18
143,7,20,2,92.2703,2500,7,6,11
144,14,7,2,93.0669,3500,6,9,19
145,14,8,2,93.5692,1900,6,9,19
146,3,11,2,95.7946,2500,4,4,6
147,7,11,2,97.0934,3500,4,6,11
148,5,9,2,97.8819,3300,4,5,9
149,14,14,2,98.1577,4700,5,9,19
150,16,5,2,98.6108,4400,4,10,20
151,15,13,2,100.9295,1500,4,10,20
152,4,10,2,101.054,1300,4,4,8
153,17,14,2,102.1581,4200,6,10,20
154,10,12,2,102.2074,2100,7,7,14
155,14,5,2,103.258,2700,4,9,19
156,3,8,2,104.3628,2300,7,4,6
157,10,18,2,105.2721,2600,7,7,14
158,8,15,2,106.423,2900,4,6,12
159,17,15,2,106.6619,3200,6,10,20
160,14,16,2,108.2334,3400,4,9,19
161,17,17,2,109.9485,2300,5,10,20
162,10,5,2,110.3077,2200,5,7,14
163,3,7,2,110.5587,1700,7,4,6
164,20,15,2,110.7579,3300,5,10,20
165,9,5,2,110.8343,2200,5,7,13
166,9,15,2,111.08,2500,7,7,13
167,13,6,2,111.3643,2100,4,9,18
168,17,14,2,111.8067,3600,7,10,20
169,10,6,2,113.6795,1000,3,7,14
170,6,12,2,114.0465,4300,5,5,10
171,19,11,2,114.2189,1800,3,10,20
172,6,10,2,114.4562,2000,6,5,10
173,17,14,2,115.2702,2100,7,10,20
174,11,14,2,115.4028,2000,6,8,15
175,13,15,2,116.5585,2100,7,9,18
176,20,9,2,117.4291,3600,7,10,20
177,13,14,2,117.6898,4600,4,9,18
178,16,8,2,118.3012,1700,3,10,20
179,13,10,2,118.3199,3600,6,9,18
180,9,5,2,118.5285,1400,7,7,13
181,12,18,2,119.3137,3600,4,8,17
182,9,9,2,121.4997,4400,4,7,13
183,12,9,2,121.5966,1100,7,8,17
184,9,13,2,121.7803,4400,4,7,13
185,13,14,2,122.2265,3400,4,9,18
186,8,19,2,122.7769,2900,3,6,12
187,7,5,2,124.0441,3900,3,6,11
188,16,10,2,124.6396,4500,5,10,20
189,20,16,2,125.2894,4900,3,10,20
190,10,14,2,125.7889,3100,6,7,14
191,4,19,2,125.9512,3500,4,4,8
192,13,20,2,126.4562,3800,3,9,18
193,5,19,2,126.9219,3800,3,5,9
194,8,18,2,127.0006,3900,5,6,12
195,7,14,2,127.1954,1800,4,6,11
196,9,8,2,127.7569,2000,6,7,13
197,15,18,2,127.9193,2800,3,10,20
198,13,14,2,127.9719,1500,5,9,18
199,14,9,2,128.4123,1900,3,9,19
200,7,14,2,129.0365,3800,7,6,11
201,13,20,2,129.0887,2900,5,9,18
202,16,6,2,130.9249,3900,4,10,20
203,3,14,2,131.3014,4300,6,4,6
204,11,11,2,131.4599,2400,3,8,15
205,5,17,2,131.5676,4600,7,5,9
206,6,7,2,132.696,1700,7,5,10
207,16,15,2,132.7013,2700,6,10,20
208,4,18,2,133.161,4200,6,4,8
209,8,13,2,133.8037,4300,3,6,12
210,15,15,2,134.3043,2800,5,10,20
211,5,7,2,134.6719,2100,5,5,9
212,8,11,2,134.7548,4900,3,6,12
213,3,18,2,135.0386,4600,4,4,6
214,5,20,2,136.6365,1400,3,5,9
215,3,8,2,137.5925,2500,3,4,6
216,4,19,2,138.0009,4500,4,4,8
217,13,14,2,138.497,3600,7,9,18
218,8,10,2,138.682,3200,5,6,12
219,17,10,2,138.8511,3800,5,10,20
220,4,17,2,138.8524,3500,4,4,8
221,12,8,2,139.9357,4000,3,8,17
222,10,10,2,140.1492,2500,5,7,14
223,13,12,2,140.5965,3200,5,9,18
224,6,13,2,141.2652,4000,3,5,10
225,10,10,2,142.0641,3200,7,7,14
226,18,9,2,142.351,3300,7,10,20
227,17,15,2,142.3542,2300,7,10,20
228,5,17,2,143.4892,3600,7,5,9
229,12,5,2,143.816,2400,5,8,17
230,3,20,2,144.2332,3300,6,4,6
231,17,5,2,147.2327,5000,4,10,20
232,11,16,2,147.3368,3600,5,8,15
233,14,10,2,150.365,1000,3,9,19
234,4,17,2,150.4652,3100,4,4,8
235,15,8,2,151.2052,2300,7,10,20
236,11,12,2,152.0638,2000,7,8,15
237,16,11,2,152.608,4000,6,10,20
238,19,16,2,152.8716,2600,6,10,20
239,20,11,2,153.3473,2200,7,10,20
240,13,15,2,153.7405,4800,3,9,18
241,12,15,2,154.1677,1900,4,8,17
242,12,5,2,154.2867,4600,7,8,17
243,18,17,2,154.6361,2800,4,10,20
244,10,16,2,155.5391,2400,3,7,14
245,10,16,2,157.1774,3100,3,7,14
246,7,16,2,157.6641,1900,7,6,11
247,7,6,2,158.4857,1200,3,6,11
248,10,20,2,160.5834,3600,4,7,14
249,7,8,2,161.3818,4400,4,6,11
250,20,17,2,161.7714,2100,7,10,20
251,15,6,2,161.9724,4200,5,10,20
252,7,10,2,162.189,1100,4,6,11
253,11,16,2,164.1418,2000,4,8,15
254,12,19,2,166.1177,4800,4,8,17
255,7,20,2,166.5081,2900,3,6,11
256,6,10,2,166.6341,1000,3,5,10
257,11,14,2,166.8485,1300,6,8,15
258,11,15,2,168.4837,3800,7,8,15
259,6,20,2,168.7974,4600,4,5,10
260,16,12,2,168.8017,3500,6,10,20
261,17,10,2,168.9379,1900,7,10,20
262,3,19,2,169.0668,1000,3,4,6
263,15,6,2,169.291,1500,3,10,20
264,17,5,2,169.5309,3000,7,10,20
265,20,8,2,169.6466,3500,3,10,20
266,10,20,2,170.478,1300,7,7,14
267,10,10,2,171.3748,5000,6,7,14
268,19,8,2,171.8836,4200,6,10,20
269,9,6,2,172.0553,1000,4,7,13
270,13,20,2,175.8502,4800,3,9,18
271,14,5,2,175.9399,2400,7,9,19
272,14,6,2,176.2509,3500,7,9,19
273,3,10,2,176.7575,5000,7,4,6
274,6,18,2,178.0378,4400,5,5,10
275,20,11,2,178.2644,4900,3,10,20
276,10,19,2,178.3918,2600,3,7,14
277,15,6,2,178.512,4200,3,10,20
278,20,16,2,178.8129,2700,4,10,20
279,7,6,2,180.442,2100,4,6,11
280,14,11,2,182.2612,2500,5,9,19
281,9,9,2,182.5072,3700,5,7,13
282,3,15,2,184.1366,1800,6,4,6
283,11,18,2,184.4384,2000,7,8,15
284,3,11,2,184.8169,1600,4,4,6
285,11,14,2,185.7771,2900,4,8,15
286,11,9,2,188.5454,3400,7,8,15
287,9,12,2,188.724,3500,5,7,13
288,17,11,2,189.8012,5000,3,10,20
289,17,15,2,190.2663,4300,7,10,20
290,18,5,2,190.2738,3900,5,10,20
291,7,10,2,191.6715,2200,3,6,11
292,7,10,2,192.1493,3900,7,6,11
293,18,19,2,193.2863,3300,5,10,20
294,14,8,2,194.2463,3000,3,9,19
295,14,11,2,195.2338,4000,3,9,19
296,15,8,2,195.5635,1000,4,10,20
297,8,17,2,195.5988,4300,3,6,12
298,19,8,2,197.5422,1700,5,10,20
299,15,20,2,197.8872,1400,7,10,20
300,16,14,2,197.9876,4900,3,10,20
301,10,11,2,202.3266,1400,6,7,14
302,10,12,2,203.6644,2400,3,7,14
303,3,16,2,203.9096,3700,7,4,6
304,19,16,2,204.925,3800,4,10,20
305,20,6,2,205.6115,4900,7,10,20
306,12,18,2,205.7718,2900,6,8,17
307,3,20,2,206.155,1800,5,4,6
308,3,16,2,206.7075,2500,7,4,6
309,20,6,2,206.7984,2400,6,10,20
310,3,18,2,207.6764,4500,7,4,6
311,13,14,2,208.425,2500,3,9,18
312,16,17,2,208.8125,2000,6,10,20
313,10,15,2,210.3216,4900,4,7,14
314,4,6,2,210.9907,2800,3,4,8
315,10,15,2,211.0758,4600,6,7,14
316,18,18,2,211.5868,2100,3,10,20
317,12,13,2,212.2049,2200,6,8,17
318,10,17,2,212.3857,1700,3,7,14
319,4,5,2,212.4971,3800,6,4,8
320,3,17,2,213.0966,1700,7,4,6
321,18,11,2,214.1122,2300,5,10,20
322,13,13,2,218.3589,1700,3,9,18
323,3,18,2,219.4646,3000,4,4,6
324,13,10,2,221.1544,3700,3,9,18
325,7,9,2,221.7381,3000,4,6,11
326,11,7,2,221.9221,3700,4,8,15
327,5,12,2,222.201,1000,6,5,9
328,3,5,2,222.3062,4500,3,4,6
329,5,16,2,222.6207,1800,7,5,9
330,4,12,2,223.4916,2200,5,4,8
331,9,18,2,224.0615,2400,6,7,13
332,4,20,2,224.125,4400,3,4,8
333,8,16,2,225.4777,2500,7,6,12
334,12,18,2,225.9603,2000,7,8,17
335,10,13,2,226.9422,1800,4,7,14
336,10,10,2,226.9687,2000,4,7,14
337,20,10,2,227.0328,3800,3,10,20
338,8,5,2,227.5279,1700,3,6,12
339,10,5,2,227.6256,4200,6,7,14
340,12,12,2,227.8279,3400,6,8,17
341,12,20,2,228.0148,5000,5,8,17
342,8,20,2,228.5874,1600,6,6,12
343,12,10,2,230.4267,4100,6,8,17
344,7,10,2,230.5411,3600,4,6,11
345,3,9,2,230.6802,3000,4,4,6
346,11,9,2,232.0185,2000,3,8,15
347,12,15,2,232.102,2800,3,8,17
348,14,14,2,232.4213,2500,4,9,19
349,17,13,2,233.22,1200,5,10,20
350,17,13,2,234.1022,1200,5,10,20
351,10,19,2,235.9858,1900,7,7,14
352,17,8,2,236.6964,3200,3,10,20
353,3,20,2,238.4399,2900,5,4,6
354,10,20,2,238.9067,1600,4,7,14
355,11,20,2,239.5778,4500,4,8,15
356,12,9,2,241.5724,4700,3,8,17
357,3,13,2,242.8889,1800,5,4,6
358,18,14,2,243.5813,4200,3,10,20
359,19,17,2,244.5475,3400,6,10,20
360,17,16,2,244.7267,3300,3,10,20
361,18,10,2,245.0746,3800,4,10,20
362,13,17,2,246.5823,2200,5,9,18
363,14,10,2,246.7719,4000,5,9,19
364,15,16,2,247.3031,1600,5,10,20
365,16,6,2,247.6488,1200,3,10,20
366,17,7,2,250.5203,4000,3,10,20
367,3,16,2,250.584,3700,4,4,6
368,11,6,2,252.0908,1200,7,8,15
369,16,17,2,252.2411,3500,5,10,20
370,13,11,2,252.995,4600,4,9,18
371,17,15,2,253.0757,1200,5,10,20
372,18,13,2,253.3918,1800,3,10,20
373,7,18,2,254.9209,2300,3,6,11
374,8,17,2,255.0737,2800,5,6,12
375,6,11,2,257.126,3600,5,5,10
376,17,11,2,257.8059,3700,7,10,20
377,18,5,2,258.1604,4600,7,10,20
378,12,10,2,258.7809,1000,7,8,17
379,20,15,2,258.976,4200,3,10,20
380,9,11,2,259.5171,2400,3,7,13
381,4,16,2,259.5422,1600,6,4,8
382,19,15,2,261.2995,3000,3,10,20
383,16,13,2,262.2724,1800,7,10,20
384,7,12,2,262.8416,2000,4,6,11
385,7,20,2,263.3399,4800,5,6,11
386,8,9,2,264.3451,3200,5,6,12
387,8,19,2,264.5321,4500,4,6,12
388,19,20,2,266.121,4200,5,10,20
389,7,17,2,266.9918,2400,4,6,11
390,4,12,2,267.0831,1900,3,4,8
391,17,8,2,267.4486,3800,3,10,20
392,15,6,2,267.8214,3400,5,10,20
393,15,6,2,268.0429,5000,5,10,20
394,19,20,2,268.056,3900,5,10,20
395,19,8,2,268.1637,2800,4,10,20
396,9,19,2,268.781,2100,5,7,13
397,13,11,2,269.2436,3500,4,9,18
398,18,6,2,269.5133,1200,7,10,20
399,4,5,2,270.5502,2000,4,4,8
400,16,17,2,270.6518,4400,5,10,20
401,19,12,2,273.5133,1000,3,10,20
402,14,11,2,273.6373,1000,4,9,19
403,3,20,2,273.8323,2600,4,4,6
404,20,20,2,274.3573,3600,3,10,20
405,16,17,2,274.4657,1600,4,10,20
406,7,5,2,274.8234,3000,4,6,11
407,11,15,2,275.8245,2800,5,8,15
408,12,11,2,276.5795,4400,3,8,17
409,13,18,2,276.7948,1500,3,9,18
410,3,16,2,277.0462,4200,7,4,6
411,16,12,2,277.5379,1700,6,10,20
412,9,7,2,277.7331,2300,4,7,13
413,8,18,2,278.0421,4100,5,6,12
414,19,16,2,279.211,1100,4,10,20
415,15,8,2,279.4036,4000,6,10,20
416,8,6,2,280.9615,2200,6,6,12
417,19,7,2,282.0989,1100,3,10,20
418,8,9,2,282.5562,2600,3,6,12
419,6,19,2,282.8729,3800,4,5,10
420,14,13,2,283.4114,4100,3,9,19
421,18,20,2,283.8026,4300,4,10,20
422,7,9,2,284.892,3300,6,6,11
423,16,19,2,285.6177,3600,6,10,20
424,3,10,2,285.7795,1900,4,4,6
425,14,8,2,287.5635,1600,3,9,19
426,14,16,2,288.3673,2700,4,9,19
427,18,7,2,288.4529,4200,6,10,20
428,3,17,2,288.4699,3500,5,4,6
429,13,12,2,288.6916,4800,5,9,18
430,3,6,2,289.3145,3400,5,4,6
431,18,16,2,290.1793,3500,5,10,20
432,6,7,2,292.3027,4100,6,5,10
433,5,17,2,293.5949,1900,3,5,9
434,16,13,2,294.2432,5000,7,10,20
435,4,12,2,294.9647,1000,7,4,8
436,7,6,2,294.9882,4400,6,6,11
437,15,19,2,295.482,3800,4,10,20
438,12,14,2,295.5509,3800,3,8,17
439,19,8,2,295.7518,3400,5,10,20
440,20,13,2,296.0069,3000,6,10,20
441,15,12,2,297.1661,1800,6,10,20
442,16,8,2,298.9971,3400,6,10,20
443,12,16,2,299.2429,4600,4,8,17
444,16,16,2,299.7343,1500,5,10,20
445,3,20,2,300.3282,2100,5,4,6
446,12,13,2,303.4976,1700,5,8,17
447,6,20,2,303.6618,3700,4,5,10
448,15,12,2,304.3195,3300,7,10,20
449,3,19,2,304.918,2100,6,4,6
450,8,10,2,305.6994,3100,3,6,12
451,12,14,2,305.8417,3600,5,8,17
452,19,8,2,306.0973,1500,5,10,20
453,7,9,2,307.4175,3800,4,6,11
454,11,19,2,307.7038,1400,3,8,15
455,8,18,2,308.1268,2900,6,6,12
456,17,15,2,309.5121,3300,3,10,20
457,18,20,2,310.3308,3300,6,10,20
458,15,12,2,310.5349,4300,7,10,20
459,9,12,2,310.8447,3100,4,7,13
460,12,17,2,312.0059,4900,6,8,17
461,4,6,2,312.7326,1200,6,4,8
462,5,17,2,312.9872,3600,4,5,9
463,5,16,2,313.0296,4700,7,5,9
464,4,9,2,313.3363,3400,3,4,8
465,17,17,2,314.2833,1000,6,10,20
466,16,8,2,314.3964,1900,5,10,20
467,8,20,2,314.6027,1500,5,6,12
468,17,9,2,314.903,1500,7,10,20
469,3,17,2,314.9176,1800,3,4,6
470,11,7,2,315.5446,3100,3,8,15
471,20,6,2,315.8213,1500,3,10,20
472,19,9,2,315.84,3400,4,10,20
473,9,20,2,316.1551,1300,6,7,13
474,15,10,2,317.2004,2400,3,10,20
475,11,14,2,318.0188,4200,3,8,15
476,9,7,2,318.5135,3200,4,7,13
477,15,6,2,319.7806,1900,3,10,20
478,20,19,2,320.285,1600,5,10,20
479,7,15,2,321.3902,2500,7,6,11
480,15,14,2,322.4413,2500,7,10,20
481,14,15,2,322.5457,4200,5,9,19
482,14,12,2,323.4466,1900,5,9,19
483,15,18,2,325.1152,4900,4,10,20
484,16,9,2,325.9483,4100,4,10,20
485,3,15,2,326.4731,3100,6,4,6
486,16,20,2,326.6563,1400,4,10,20
487,20,18,2,327.6996,2700,3,10,20
488,20,14,2,327.741,1500,4,10,20
489,16,8,2,328.1807,1100,4,10,20
490,12,16,2,328.21,2400,7,8,17
491,20,16,2,328.5303,4000,5,10,20
492,10,14,2,329.0906,2200,4,7,14
493,17,12,2,329.3757,3200,7,10,20
494,12,6,2,330.1484,1300,3,8,17
495,20,6,2,330.2562,1600,7,10,20
496,10,12,2,331.0519,3800,3,7,14
497,4,6,2,332.5539,4400,6,4,8
498,11,18,2,333.6523,4800,6,8,15
499,18,11,2,335.1943,2100,4,10,20
500,20,11,2,337.6862,4400,4,10,20
501,18,20,2,338.1819,3300,4,10,20
502,9,16,2,338.7617,2300,6,7,13
503,19,5,2,339.9832,1300,5,10,20
504,11,8,2,340.8621,2900,7,8,15
505,5,17,2,341.7189,4000,5,5,9
506,16,9,2,341.8683,2700,6,10,20
507,9,20,2,341.9092,1300,5,7,13
508,8,10,2,343.3017,4300,6,6,12
509,10,12,2,343.3599,4600,4,7,14
510,7,17,2,343.6839,1200,4,6,11
511,14,15,2,344.4555,1200,5,9,19
512,8,14,2,344.6393,1300,7,6,12
513,11,7,2,344.6953,3100,4,8,15
514,17,7,2,344.8319,2600,4,10,20
515,18,12,2,345.036,1600,3,10,20
516,19,5,2,345.6085,2300,4,10,20
517,19,14,2,346.1216,1400,6,10,20
518,4,5,2,346.6023,1800,5,4,8
519,18,5,2,347.3779,3500,6,10,20
520,11,9,2,347.8623,3100,7,8,15
521,4,7,2,348.1744,5000,6,4,8
522,9,11,2,348.4902,3100,7,7,13
523,10,6,2,348.7755,2300,5,7,14
524,8,14,2,349.2477,3400,4,6,12
525,16,19,2,349.681,1300,4,10,20
526,13,8,2,351.0003,1300,7,9,18
527,15,17,2,351.4841,3700,5,10,20
528,13,7,2,352.1038,1900,6,9,18
529,4,11,2,352.2174,2200,6,4,8
530,16,6,2,352.6945,3900,7,10,20
531,13,9,2,352.9232,2900,6,9,18
532,9,20,2,353.6125,4600,5,7,13
533,8,12,2,354.4831,4300,5,6,12
534,18,10,2,356.5207,1000,4,10,20
535,14,6,2,356.8413,3900,7,9,19
536,4,10,2,357.2624,1400,4,4,8
537,6,5,2,358.6297,2500,4,5,10
538,6,16,2,359.6713,2200,4,5,10
539,3,15,2,361.2608,2500,3,4,6
540,4,13,2,361.3312,3400,3,4,8
541,13,18,2,363.1755,1400,5,9,18
542,11,5,2,364.5916,4200,6,8,15
543,18,15,2,365.2767,3300,5,10,20
544,4,11,2,365.3236,1400,6,4,8
545,3,20,2,365.6764,3800,7,4,6
546,7,18,2,365.7552,3300,6,6,11
547,10,12,2,365.7884,4300,4,7,14
548,7,6,2,366.0154,4000,6,6,11
549,19,11,2,366.3478,1200,4,10,20
550,19,7,2,366.6865,3000,3,10,20
551,19,13,2,366.9931,4000,6,10,20
552,20,18,2,367.3413,2600,3,10,20
553,20,5,2,367.3435,2200,3,10,20
554,10,17,2,367.5892,2100,6,7,14
555,16,8,2,368.2636,2300,4,10,20
556,4,12,2,369.2125,1200,5,4,8
557,17,16,2,369.5927,5000,4,10,20
558,8,11,2,369.7163,2300,4,6,12
559,18,16,2,370.0328,3600,5,10,20
560,9,6,2,370.1095,1400,7,7,13
561,16,12,2,370.8706,2800,3,10,20
562,8,7,2,372.6209,1400,3,6,12
563,12,5,2,373.7437,4100,3,8,17
564,14,9,2,374.0585,1200,4,9,19
565,15,9,2,374.478,3300,6,10,20
566,10,10,2,374.508,2000,6,7,14
567,5,17,2,374.572,4500,4,5,9
568,10,12,2,374.6436,2800,6,7,14
569,3,11,2,374.7752,4900,3,4,6
570,3,17,2,375.3897,4000,4,4,6
571,13,17,2,375.5331,3200,7,9,18
572,11,12,2,375.5485,4000,4,8,15
573,19,15,2,377.6025,3900,4,10,20
574,15,19,2,377.8399,1200,4,10,20
575,6,20,2,379.4731,3400,3,5,10
576,4,13,2,380.2488,3100,3,4,8
577,7,16,2,382.5804,1200,6,6,11
578,12,20,2,383.1231,2600,7,8,17
579,17,10,2,383.934,4000,7,10,20
580,8,16,2,384.0596,4800,7,6,12
581,18,19,2,384.2267,1000,3,10,20
582,11,6,2,384.7662,3100,3,8,15
583,18,12,2,385.358,1500,5,10,20
584,12,6,2,385.5283,4400,6,8,17
585,8,5,2,385.7917,3200,7,6,12
586,4,6,2,386.3475,3400,6,4,8
587,8,11,2,387.5305,1000,5,6,12
588,15,15,2,387.5967,3100,6,10,20
589,8,10,2,388.4802,1900,6,6,12
590,10,18,2,390.283,3000,3,7,14
591,5,5,2,390.9981,2700,6,5,9
592,3,9,2,391.3332,3000,3,4,6
593,3,11,2,391.5382,2400,5,4,6
594,14,6,2,392.4095,3100,4,9,19
595,7,6,2,394.0453,3600,5,6,11
596,18,14,2,394.1075,2400,5,10,20
597,14,6,2,394.5306,4900,5,9,19
598,20,19,2,395.7184,1200,3,10,20
599,8,6,2,395.8642,2300,3,6,12
600,6,9,2,396.8482,2800,5,5,10
601,9,16,2,397.2323,4900,4,7,13
602,7,9,2,397.4732,4900,5,6,11
603,20,11,2,397.6198,4300,5,10,20
604,7,13,2,398.3421,5000,6,6,11
605,6,6,2,398.7947,4600,7,5,10
606,14,5,2,399.4978,3200,7,9,19
607,12,10,2,399.7193,1700,4,8,17
608,9,12,2,400.3454,2500,7,7,13
609,4,14,2,401.4613,1900,6,4,8
610,7,15,2,402.4882,1500,4,6,11
611,16,5,2,402.4996,3800,6,10,20
612,4,20,2,402.6751,4400,4,4,8
613,10,6,2,402.8586,3400,7,7,14
614,9,20,2,403.2107,4300,6,7,13
615,9,16,2,404.1652,3500,6,7,13
616,13,9,2,404.2714,2400,3,9,18
617,5,20,2,404.6236,2200,4,5,9
618,9,12,2,406.5763,2600,7,7,13
619,10,14,2,407.2858,1400,7,7,14
620,10,7,2,408.0243,2300,4,7,14
621,8,5,2,408.0323,3400,5,6,12
622,19,8,2,408.7964,3100,4,10,20
623,16,5,2,409.1273,2800,6,10,20
624,15,9,2,409.5014,1300,5,10,20
625,19,14,2,410.2008,1700,3,10,20
626,17,10,2,410.7182,1200,4,10,20
627,18,15,2,411.8658,2200,4,10,20
628,6,5,2,412.1386,1200,4,5,10
629,8,5,2,412.2499,1700,3,6,12
630,10,12,2,412.5727,4100,4,7,14
631,6,14,2,413.1499,5000,6,5,10
632,11,8,2,413.6241,2600,3,8,15
633,17,9,2,414.1623,2900,7,10,20
634,11,5,2,414.7277,4200,6,8,15
